Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,Cabernet Sauvignon,2022,1,6653,31220259.05,22197619.3
Sucursal Sur,Merlot,2022,1,3643,11722463.49,7546499.1
Sucursal Sur,Pinot Noir,2022,1,4333,26220495.22,20857439.46
Sucursal Sur,Chardonnay,2022,1,5913,25765425.84,16913052.58
Sucursal Sur,Sauvignon Blanc,2022,1,3597,11159772.58,7154824.14
Sucursal Norte,Cabernet Sauvignon,2022,2,5893,24957535.39,17061711.83
Sucursal Norte,Merlot,2022,2,4341,13766764.75,9587696.25
Sucursal Norte,Pinot Noir,2022,2,3893,23271782.92,15935170.83
Sucursal Norte,Chardonnay,2022,2,5611,21712342.23,17256865.89
Sucursal Norte,Sauvignon Blanc,2022,2,3586,12077432.99,7352823.65
Sucursal Centro,Cabernet Sauvignon,2022,2,6520,28515631.99,18414523.0
Sucursal Centro,Merlot,2022,2,4143,11489799.34,8806978.46
Sucursal Centro,Pinot Noir,2022,2,4401,27952130.05,19890573.66
Sucursal Centro,Chardonnay,2022,2,5497,19978851.3,15675391.21
Sucursal Centro,Sauvignon Blanc,2022,2,3250,9775443.95,7763725.62
Sucursal Sur,Cabernet Sauvignon,2022,2,6631,27361916.1,20762255.07
Sucursal Sur,Merlot,2022,2,3735,10488278.81,6999505.83
Sucursal Sur,Pinot Noir,2022,2,4661,26260609.18,18618427.15
Sucursal Sur,Chardonnay,2022,2,4945,20344299.04,13259225.51
Sucursal Sur,Sauvignon Blanc,2022,2,3722,12266569.67,9645841.23
Sucursal Norte,Cabernet Sauvignon,2022,3,6645,30428310.25,24320109.57
Sucursal Norte,Merlot,2022,3,3689,10527966.04,7828556.92
Sucursal Norte,Pinot Noir,2022,3,4544,26909390.87,20206092.56
Sucursal Norte,Chardonnay,2022,3,5662,23075055.42,16490966.78
Sucursal Norte,Sauvignon Blanc,2022,3,3355,9987874.51,6357106.25
Sucursal Centro,Cabernet Sauvignon,2022,3,5856,24523038.17,17171810.09
Sucursal Centro,Merlot,2022,3,3967,10957725.67,7661829.03
Sucursal Centro,Pinot Noir,2022,3,4205,25635040.21,18961708.88
Sucursal Centro,Chardonnay,2022,3,5375,21618950.47,16939618.75
Sucursal Centro,Sauvignon Blanc,2022,3,3288,10446879.32,6288626.76
Sucursal Sur,Cabernet Sauvignon,2022,3,6349,24685423.22,19648771.55
Sucursal Sur,Merlot,2022,3,3646,11315064.04,7484838.74
Sucursal Sur,Pinot Noir,2022,3,4271,24712126.62,17868387.11
Sucursal Sur,Chardonnay,2022,3,4987,22082257.26,13939048.54
Sucursal Sur,Sauvignon Blanc,2022,3,3496,11813164.48,8647536.4
Sucursal Norte,Cabernet Sauvignon,2022,4,6125,26779161.8,16389440.9
Sucursal Norte,Merlot,2022,4,4239,11679471.33,8142287.66
Sucursal Norte,Pinot Noir,2022,4,4538,25957157.89,18119445.49
Sucursal Norte,Chardonnay,2022,4,4978,21275897.66,16721408.61
Sucursal Norte,Sauvignon Blanc,2022,4,3183,10281927.11,7903796.58
Sucursal Centro,Cabernet Sauvignon,2022,4,5688,24979269.82,18385358.59
Sucursal Centro,Merlot,2022,4,3665,11144929.58,6975616.65
Sucursal Centro,Pinot Noir,2022,4,4638,29346323.72,21284936.01
Sucursal Centro,Chardonnay,2022,4,5542,23141448.8,17110200.78
Sucursal Centro,Sauvignon Blanc,2022,4,3698,11631293.73,7313869.12
Sucursal Sur,Cabernet Sauvignon,2022,4,5802,26824500.33,17535473.77
Sucursal Sur,Merlot,2022,4,4397,14519070.82,10307178.38
Sucursal Sur,Pinot Noir,2022,4,4396,24392910.28,14727497.15
Sucursal Sur,Chardonnay,2022,4,5534,20283540.24,12777192.09
Sucursal Sur,Sauvignon Blanc,2022,4,3827,13097898.97,8062316.22
Sucursal Norte,Cabernet Sauvignon,2022,5,5714,26769937.07,16829275.69
Sucursal Norte,Merlot,2022,5,4093,11286183.1,8405707.74
Sucursal Norte,Pinot Noir,2022,5,4733,30571621.52,23743428.94
Sucursal Norte,Chardonnay,2022,5,5306,22387599.78,17330032.58
Sucursal Norte,Sauvignon Blanc,2022,5,3592,11525751.81,8672077.83
Sucursal Centro,Cabernet Sauvignon,2022,5,5615,22266350.88,15033504.3
Sucursal Centro,Merlot,2022,5,4255,13181301.84,8954916.13
Sucursal Centro,Pinot Noir,2022,5,3927,24384778.26,16640473.48
Sucursal Centro,Chardonnay,2022,5,5754,21056550.29,15106471.83
Sucursal Centro,Sauvignon Blanc,2022,5,3781,12564091.66,8970287.32
Sucursal Sur,Cabernet Sauvignon,2022,5,6110,24026662.98,18544434.21
Sucursal Sur,Merlot,2022,5,4358,14038705.53,9145851.19
Sucursal Sur,Pinot Noir,2022,5,4016,22654375.22,17361967.71
Sucursal Sur,Chardonnay,2022,5,5334,22297267.09,13718501.79
Sucursal Sur,Sauvignon Blanc,2022,5,3449,9840252.57,5941397.98
Sucursal Norte,Cabernet Sauvignon,2022,6,6290,25207459.52,16911599.76
Sucursal Norte,Merlot,2022,6,4051,12816334.71,7703369.85
Sucursal Norte,Pinot Noir,2022,6,3927,25201579.72,16363313.95
Sucursal Norte,Chardonnay,2022,6,4946,18933641.47,11398773.91
Sucursal Norte,Sauvignon Blanc,2022,6,3593,10521752.31,7423571.82
Sucursal Centro,Cabernet Sauvignon,2022,6,6309,26440482.19,17455276.9
Sucursal Centro,Merlot,2022,6,3713,12214201.94,9766256.39
Sucursal Centro,Pinot Noir,2022,6,4085,25689881.75,15520633.24
Sucursal Centro,Chardonnay,2022,6,5485,21878532.99,17277476.79
Sucursal Centro,Sauvignon Blanc,2022,6,3685,11626202.28,7673578.15
Sucursal Sur,Cabernet Sauvignon,2022,6,5777,26512511.4,16792128.62
Sucursal Sur,Merlot,2022,6,3839,12512420.6,8005502.61
Sucursal Sur,Pinot Noir,2022,6,4477,24656897.65,16407343.87
Sucursal Sur,Chardonnay,2022,6,5608,21380132.77,15918673.25
Sucursal Sur,Sauvignon Blanc,2022,6,3672,10723835.19,8442787.8
Sucursal Norte,Cabernet Sauvignon,2022,7,5653,26775022.38,16213392.65
Sucursal Norte,Merlot,2022,7,4057,13474011.21,10679227.88
Sucursal Norte,Pinot Noir,2022,7,4407,24810626.65,17736952.2
Sucursal Norte,Chardonnay,2022,7,4986,19529817.54,14595356.87
Sucursal Norte,Sauvignon Blanc,2022,7,3389,10611176.1,6528172.01
Sucursal Centro,Cabernet Sauvignon,2022,7,5554,24976004.38,15006836.48
Sucursal Centro,Merlot,2022,7,3952,12468034.85,9150745.84
Sucursal Centro,Pinot Noir,2022,7,4517,26998180.0,19348076.19
Sucursal Centro,Chardonnay,2022,7,4954,18770362.8,14706595.82
Sucursal Centro,Sauvignon Blanc,2022,7,3755,11964568.84,8697671.53
Sucursal Sur,Cabernet Sauvignon,2022,7,5847,25784904.52,19553799.67
Sucursal Sur,Merlot,2022,7,3629,11186507.88,7487138.53
Sucursal Sur,Pinot Noir,2022,7,4310,24405470.55,15544777.78
Sucursal Sur,Chardonnay,2022,7,5432,21082479.07,15306462.61
Sucursal Sur,Sauvignon Blanc,2022,7,3152,9020393.76,6261204.74
Sucursal Norte,Cabernet Sauvignon,2022,8,5652,22436371.22,15926871.79
Sucursal Norte,Merlot,2022,8,3792,11797611.73,7397914.99
Sucursal Norte,Pinot Noir,2022,8,4741,27779396.54,16684149.34
Sucursal Norte,Chardonnay,2022,8,5871,24226373.12,19285326.19
Sucursal Norte,Sauvignon Blanc,2022,8,3824,13117824.64,9476085.66
Sucursal Centro,Cabernet Sauvignon,2022,8,5970,24255304.2,15180164.28
Sucursal Centro,Merlot,2022,8,4045,12266045.31,7958455.27
Sucursal Centro,Pinot Noir,2022,8,4547,27526243.1,17055115.15
Sucursal Centro,Chardonnay,2022,8,4920,19589095.39,14345749.61
Sucursal Centro,Sauvignon Blanc,2022,8,3448,10274182.8,6509204.56
Sucursal Sur,Cabernet Sauvignon,2022,8,5603,23278267.25,17845803.93
Sucursal Sur,Merlot,2022,8,4375,12950134.67,9843194.94
Sucursal Sur,Pinot Noir,2022,8,4251,23786158.13,18332516.43
Sucursal Sur,Chardonnay,2022,8,5680,24696667.54,17072406.13
Sucursal Sur,Sauvignon Blanc,2022,8,3687,10916805.6,7044547.54
Sucursal Norte,Cabernet Sauvignon,2022,9,6430,29127984.94,20114256.15
Sucursal Norte,Merlot,2022,9,3600,10784882.67,7815472.9
Sucursal Norte,Pinot Noir,2022,9,4722,25412116.2,16128562.87
Sucursal Norte,Chardonnay,2022,9,4939,21798585.01,14608913.48
Sucursal Norte,Sauvignon Blanc,2022,9,3623,10885184.25,8154295.19
Sucursal Centro,Cabernet Sauvignon,2022,9,6418,25832184.11,17927146.47
Sucursal Centro,Merlot,2022,9,3831,11895883.67,7293670.62
Sucursal Centro,Pinot Noir,2022,9,4224,23390839.36,16342969.66
Sucursal Centro,Chardonnay,2022,9,5919,23321183.38,17393208.66
Sucursal Centro,Sauvignon Blanc,2022,9,3424,11790956.89,7923493.03
Sucursal Sur,Cabernet Sauvignon,2022,9,6555,25721200.53,20486949.53
Sucursal Sur,Merlot,2022,9,3836,10906426.2,6984147.62
Sucursal Sur,Pinot Noir,2022,9,4482,27974188.37,20755158.53
Sucursal Sur,Chardonnay,2022,9,5395,20794652.94,14553744.35
Sucursal Sur,Sauvignon Blanc,2022,9,3244,10289269.62,6383897.77
Sucursal Norte,Cabernet Sauvignon,2022,10,6352,24847499.8,18303628.63
Sucursal Norte,Merlot,2022,10,4132,12444942.42,9389286.12
Sucursal Norte,Pinot Noir,2022,10,4487,28266528.06,20305847.16
Sucursal Norte,Chardonnay,2022,10,5365,20066555.94,15936177.23
Sucursal Norte,Sauvignon Blanc,2022,10,3168,9563148.4,6302859.43
Sucursal Centro,Cabernet Sauvignon,2022,10,5603,25964359.04,18696482.72
Sucursal Centro,Merlot,2022,10,3932,11899840.94,7446909.89
Sucursal Centro,Pinot Noir,2022,10,4429,26347148.89,19694674.98
Sucursal Centro,Chardonnay,2022,10,5986,22922969.8,17895350.72
Sucursal Centro,Sauvignon Blanc,2022,10,3676,12695785.09,7639982.04
Sucursal Sur,Cabernet Sauvignon,2022,10,6283,29021358.54,22974310.0
Sucursal Sur,Merlot,2022,10,3683,10757214.14,7727461.74
Sucursal Sur,Pinot Noir,2022,10,4335,28131632.86,21982191.29
Sucursal Sur,Chardonnay,2022,10,5802,24833319.9,19649555.61
Sucursal Sur,Sauvignon Blanc,2022,10,3279,9586001.74,7010355.65
Sucursal Norte,Cabernet Sauvignon,2022,11,6258,26105680.43,19812333.92
Sucursal Norte,Merlot,2022,11,3608,11328799.25,8274585.62
Sucursal Norte,Pinot Noir,2022,11,4259,23277768.37,15869381.24
Sucursal Norte,Chardonnay,2022,11,5784,23642290.14,15997690.44
Sucursal Norte,Sauvignon Blanc,2022,11,3674,12647233.9,7792276.82
Sucursal Centro,Cabernet Sauvignon,2022,11,6488,27684466.2,18732600.29
Sucursal Centro,Merlot,2022,11,4348,13526532.98,9390230.41
Sucursal Centro,Pinot Noir,2022,11,4602,28613569.05,22728501.02
Sucursal Centro,Chardonnay,2022,11,5442,21150038.56,14178547.74
Sucursal Centro,Sauvignon Blanc,2022,11,3751,11727154.77,8659366.25
Sucursal Sur,Cabernet Sauvignon,2022,11,5464,22206580.65,14467247.61
Sucursal Sur,Merlot,2022,11,4278,12361793.55,8426042.24
Sucursal Sur,Pinot Noir,2022,11,4086,24766125.6,16434682.97
Sucursal Sur,Chardonnay,2022,11,5720,23264519.09,17013424.43
Sucursal Sur,Sauvignon Blanc,2022,11,3767,12065607.25,9558147.78
Sucursal Norte,Cabernet Sauvignon,2022,12,5679,23227483.84,14214785.87
Sucursal Norte,Merlot,2022,12,4087,12065809.3,9547311.98
Sucursal Norte,Pinot Noir,2022,12,4423,23676692.59,14233330.28
Sucursal Norte,Chardonnay,2022,12,5298,21243064.47,16400476.43
Sucursal Norte,Sauvignon Blanc,2022,12,3819,12236910.11,8251041.02
Sucursal Centro,Cabernet Sauvignon,2022,12,5729,26334618.24,19702811.89
Sucursal Centro,Merlot,2022,12,3718,10256618.78,6949178.2
Sucursal Centro,Pinot Noir,2022,12,4684,30287568.56,20089146.27
Sucursal Centro,Chardonnay,2022,12,5178,19897397.38,12187932.59
Sucursal Centro,Sauvignon Blanc,2022,12,3440,11456801.58,7438164.16
Sucursal Sur,Cabernet Sauvignon,2022,12,6577,27779251.42,17193459.17
Sucursal Sur,Merlot,2022,12,4222,13577705.38,8708978.52
Sucursal Sur,Pinot Noir,2022,12,4187,23707522.27,18641075.0
Sucursal Sur,Chardonnay,2022,12,5168,19905711.81,14412240.46
Sucursal Sur,Sauvignon Blanc,2022,12,3828,12321978.54,8397083.93
Sucursal Norte,Cabernet Sauvignon,2023,1,6107,29260911.01,20380401.79
Sucursal Norte,Merlot,2023,1,3995,14224018.76,8790128.94
Sucursal Norte,Pinot Noir,2023,1,5313,41224085.14,27477528.61
Sucursal Norte,Chardonnay,2023,1,5410,24420724.36,15981960.5
Sucursal Norte,Sauvignon Blanc,2023,1,3324,10725615.92,8305549.06
Sucursal Centro,Cabernet Sauvignon,2023,1,7170,34636298.7,20785113.55
Sucursal Centro,Merlot,2023,1,4357,15461959.1,11831739.56
Sucursal Centro,Pinot Noir,2023,1,5534,44940139.12,35467998.45
Sucursal Centro,Chardonnay,2023,1,5512,25733148.47,19835223.62
Sucursal Centro,Sauvignon Blanc,2023,1,3614,12979075.56,8019510.89
Sucursal Sur,Cabernet Sauvignon,2023,1,6345,33960687.28,23017564.79
Sucursal Sur,Merlot,2023,1,4333,15330226.89,11114808.7
Sucursal Sur,Pinot Noir,2023,1,5257,44145028.39,35154430.91
Sucursal Sur,Chardonnay,2023,1,6572,32927729.99,21911106.9
Sucursal Sur,Sauvignon Blanc,2023,1,3487,13056098.82,7838968.43
Sucursal Norte,Cabernet Sauvignon,2023,2,7065,37195342.15,27749180.39
Sucursal Norte,Merlot,2023,2,3758,13579595.11,8268077.03
Sucursal Norte,Pinot Noir,2023,2,5633,44560847.26,29146879.81
Sucursal Norte,Chardonnay,2023,2,6553,32291642.27,22145859.09
Sucursal Norte,Sauvignon Blanc,2023,2,3715,12199022.83,8334260.93
Sucursal Centro,Cabernet Sauvignon,2023,2,6491,33518369.89,22862211.46
Sucursal Centro,Merlot,2023,2,4324,13369043.99,8739405.08
Sucursal Centro,Pinot Noir,2023,2,4845,39764802.2,27892899.11
Sucursal Centro,Chardonnay,2023,2,6039,27780932.27,17427563.42
Sucursal Centro,Sauvignon Blanc,2023,2,3409,12223731.29,8191241.26
Sucursal Sur,Cabernet Sauvignon,2023,2,6047,28631867.18,22196963.26
Sucursal Sur,Merlot,2023,2,4286,14467419.03,11272433.65
Sucursal Sur,Pinot Noir,2023,2,5069,42835029.46,31917509.26
Sucursal Sur,Chardonnay,2023,2,5968,26157027.43,17947791.39
Sucursal Sur,Sauvignon Blanc,2023,2,3314,11839225.0,9110695.84
Sucursal Norte,Cabernet Sauvignon,2023,3,6614,33357012.91,25039978.08
Sucursal Norte,Merlot,2023,3,3750,12631948.02,8159196.14
Sucursal Norte,Pinot Noir,2023,3,5088,39784023.93,27187016.2
Sucursal Norte,Chardonnay,2023,3,5525,26642330.15,16405265.12
Sucursal Norte,Sauvignon Blanc,2023,3,3502,12879308.69,8989893.89
Sucursal Centro,Cabernet Sauvignon,2023,3,7301,34794447.12,24740409.81
Sucursal Centro,Merlot,2023,3,4327,14199439.29,9677639.76
Sucursal Centro,Pinot Noir,2023,3,5029,37276670.61,26708573.62
Sucursal Centro,Chardonnay,2023,3,6123,31753386.02,20447195.79
Sucursal Centro,Sauvignon Blanc,2023,3,3685,13989403.08,9707409.02
Sucursal Sur,Cabernet Sauvignon,2023,3,6932,34925388.14,25785281.2
Sucursal Sur,Merlot,2023,3,4208,14700489.44,8841992.9
Sucursal Sur,Pinot Noir,2023,3,5422,42377148.95,29135206.79
Sucursal Sur,Chardonnay,2023,3,6567,34708737.69,25411489.4
Sucursal Sur,Sauvignon Blanc,2023,3,3385,12651610.95,8829783.47
Sucursal Norte,Cabernet Sauvignon,2023,4,6975,35323332.26,25874722.66
Sucursal Norte,Merlot,2023,4,3932,14099759.63,8500630.92
Sucursal Norte,Pinot Noir,2023,4,5214,37729662.57,23158122.22
Sucursal Norte,Chardonnay,2023,4,6499,29837861.52,18581114.45
Sucursal Norte,Sauvignon Blanc,2023,4,3802,12082749.2,9008545.24
Sucursal Centro,Cabernet Sauvignon,2023,4,6668,37587901.55,23780047.64
Sucursal Centro,Merlot,2023,4,4375,15083626.26,10026487.54
Sucursal Centro,Pinot Noir,2023,4,5491,44767978.01,33289377.58
Sucursal Centro,Chardonnay,2023,4,5497,29010549.89,19819512.27
Sucursal Centro,Sauvignon Blanc,2023,4,3643,12668624.11,8574729.22
Sucursal Sur,Cabernet Sauvignon,2023,4,6991,33040995.3,20547171.33
Sucursal Sur,Merlot,2023,4,3862,13356693.2,8315788.85
Sucursal Sur,Pinot Noir,2023,4,5676,47461814.29,29286875.94
Sucursal Sur,Chardonnay,2023,4,6314,31325038.18,22183837.75
Sucursal Sur,Sauvignon Blanc,2023,4,3722,12930184.71,9300912.03
Sucursal Norte,Cabernet Sauvignon,2023,5,6989,35933592.96,26587702.92
Sucursal Norte,Merlot,2023,5,4194,14221153.33,9947607.63
Sucursal Norte,Pinot Noir,2023,5,5596,41311006.55,30907407.61
Sucursal Norte,Chardonnay,2023,5,5909,31042121.83,24640457.19
Sucursal Norte,Sauvignon Blanc,2023,5,3223,10676592.24,7571912.22
Sucursal Centro,Cabernet Sauvignon,2023,5,6219,33014076.77,23850220.78
Sucursal Centro,Merlot,2023,5,4106,12399874.43,9279833.19
Sucursal Centro,Pinot Noir,2023,5,5262,42092861.43,26177967.86
Sucursal Centro,Chardonnay,2023,5,5767,28115085.57,21168853.97
Sucursal Centro,Sauvignon Blanc,2023,5,3334,11672388.41,8189791.18
Sucursal Sur,Cabernet Sauvignon,2023,5,6127,33648578.56,22873081.99
Sucursal Sur,Merlot,2023,5,3772,11787402.77,8138924.1
Sucursal Sur,Pinot Noir,2023,5,5002,35204922.89,27008704.53
Sucursal Sur,Chardonnay,2023,5,5541,25191721.79,18360945.46
Sucursal Sur,Sauvignon Blanc,2023,5,3770,13487989.57,8652078.78
Sucursal Norte,Cabernet Sauvignon,2023,6,6486,30942816.24,18650672.14
Sucursal Norte,Merlot,2023,6,4075,12440634.1,8153676.79
Sucursal Norte,Pinot Noir,2023,6,5000,37390651.37,23408484.74
Sucursal Norte,Chardonnay,2023,6,5537,25918397.04,18025843.53
Sucursal Norte,Sauvignon Blanc,2023,6,3810,11886916.91,7272481.3
Sucursal Centro,Cabernet Sauvignon,2023,6,7016,36353618.45,24812623.49
Sucursal Centro,Merlot,2023,6,3961,12311105.63,7840732.33
Sucursal Centro,Pinot Noir,2023,6,5597,41342308.93,28510305.7
Sucursal Centro,Chardonnay,2023,6,5639,28219163.26,18775945.94
Sucursal Centro,Sauvignon Blanc,2023,6,3421,12491513.31,7749583.57
Sucursal Sur,Cabernet Sauvignon,2023,6,6761,34383174.85,26406950.54
Sucursal Sur,Merlot,2023,6,3939,12179950.55,7322322.43
Sucursal Sur,Pinot Noir,2023,6,5686,42384998.37,33547108.89
Sucursal Sur,Chardonnay,2023,6,5397,27252194.14,18793722.29
Sucursal Sur,Sauvignon Blanc,2023,6,3240,10831005.83,6644338.81
Sucursal Norte,Cabernet Sauvignon,2023,7,6176,28960179.76,22534470.25
Sucursal Norte,Merlot,2023,7,3774,12952980.76,9426576.12
Sucursal Norte,Pinot Noir,2023,7,5220,37472270.82,26778750.11
Sucursal Norte,Chardonnay,2023,7,5948,26600609.61,18832774.19
Sucursal Norte,Sauvignon Blanc,2023,7,3578,11791828.77,7740938.57
Sucursal Centro,Cabernet Sauvignon,2023,7,7205,35194215.56,23763230.33
Sucursal Centro,Merlot,2023,7,3671,12591753.91,9947297.53
Sucursal Centro,Pinot Noir,2023,7,5640,44377862.18,33003503.53
Sucursal Centro,Chardonnay,2023,7,6578,34914629.21,25062809.94
Sucursal Centro,Sauvignon Blanc,2023,7,3674,11960286.34,7387428.15
Sucursal Sur,Cabernet Sauvignon,2023,7,6050,28251396.92,19849116.25
Sucursal Sur,Merlot,2023,7,3714,12803739.63,8306128.69
Sucursal Sur,Pinot Noir,2023,7,5446,42431902.67,29185952.16
Sucursal Sur,Chardonnay,2023,7,5673,30136868.67,20055824.15
Sucursal Sur,Sauvignon Blanc,2023,7,3596,12473387.53,9699879.86
Sucursal Norte,Cabernet Sauvignon,2023,8,6012,30120159.2,18701850.93
Sucursal Norte,Merlot,2023,8,3705,11523385.64,7449303.94
Sucursal Norte,Pinot Noir,2023,8,4996,34839174.75,22523401.53
Sucursal Norte,Chardonnay,2023,8,6504,33479496.09,21537030.73
Sucursal Norte,Sauvignon Blanc,2023,8,3207,10886644.62,8437100.31
Sucursal Centro,Cabernet Sauvignon,2023,8,6577,32696480.44,24176409.4
Sucursal Centro,Merlot,2023,8,3627,12901578.0,8200289.77
Sucursal Centro,Pinot Noir,2023,8,4771,40085534.48,29764171.42
Sucursal Centro,Chardonnay,2023,8,5413,27655855.78,21399394.62
Sucursal Centro,Sauvignon Blanc,2023,8,3630,12395645.39,9751269.63
Sucursal Sur,Cabernet Sauvignon,2023,8,6547,35009400.69,27959657.88
Sucursal Sur,Merlot,2023,8,3835,12426347.8,7672100.53
Sucursal Sur,Pinot Noir,2023,8,5218,38771783.58,27198600.66
Sucursal Sur,Chardonnay,2023,8,6448,29450918.14,17725691.92
Sucursal Sur,Sauvignon Blanc,2023,8,3177,10398361.43,6950982.58
Sucursal Norte,Cabernet Sauvignon,2023,9,6095,29301857.28,22563468.76
Sucursal Norte,Merlot,2023,9,4183,12819624.53,8016257.68
Sucursal Norte,Pinot Noir,2023,9,5534,44553348.7,29834956.76
Sucursal Norte,Chardonnay,2023,9,6183,28734460.02,20279264.51
Sucursal Norte,Sauvignon Blanc,2023,9,3271,12376064.96,9655255.61
Sucursal Centro,Cabernet Sauvignon,2023,9,6145,29463022.67,19592308.89
Sucursal Centro,Merlot,2023,9,4194,13785291.25,9647812.01
Sucursal Centro,Pinot Noir,2023,9,5286,38085214.56,26528056.0
Sucursal Centro,Chardonnay,2023,9,6384,32770141.54,21191890.86
Sucursal Centro,Sauvignon Blanc,2023,9,3344,12399175.0,8091399.36
Sucursal Sur,Cabernet Sauvignon,2023,9,6227,34759493.48,24007206.53
Sucursal Sur,Merlot,2023,9,3797,13332585.14,10093409.11
Sucursal Sur,Pinot Noir,2023,9,5090,37491956.37,29983711.36
Sucursal Sur,Chardonnay,2023,9,5407,27837029.74,21346583.65
Sucursal Sur,Sauvignon Blanc,2023,9,3849,14289462.72,9371226.03
Sucursal Norte,Cabernet Sauvignon,2023,10,6369,30861832.35,18988951.22
Sucursal Norte,Merlot,2023,10,4079,13173810.4,8022834.29
Sucursal Norte,Pinot Noir,2023,10,4736,32889948.47,25454971.63
Sucursal Norte,Chardonnay,2023,10,5558,27500579.36,21945489.05
Sucursal Norte,Sauvignon Blanc,2023,10,3595,12928180.84,9953050.22
Sucursal Centro,Cabernet Sauvignon,2023,10,7066,36047590.24,27286934.19
Sucursal Centro,Merlot,2023,10,4380,13143882.21,9068336.25
Sucursal Centro,Pinot Noir,2023,10,5210,36639588.95,27851379.01
Sucursal Centro,Chardonnay,2023,10,5419,27475069.5,21164785.59
Sucursal Centro,Sauvignon Blanc,2023,10,3579,13281407.77,9048651.89
Sucursal Sur,Cabernet Sauvignon,2023,10,6671,31810237.08,23465064.38
Sucursal Sur,Merlot,2023,10,3622,12689173.07,8298851.67
Sucursal Sur,Pinot Noir,2023,10,5188,37342736.35,22537793.23
Sucursal Sur,Chardonnay,2023,10,5596,27297249.61,20568799.87
Sucursal Sur,Sauvignon Blanc,2023,10,3769,13922132.68,8360890.83
Sucursal Norte,Cabernet Sauvignon,2023,11,6913,37360090.48,29885318.12
Sucursal Norte,Merlot,2023,11,3988,12960602.4,8845704.27
Sucursal Norte,Pinot Noir,2023,11,5473,38226980.14,26997298.08
Sucursal Norte,Chardonnay,2023,11,6245,28898622.08,18894632.84
Sucursal Norte,Sauvignon Blanc,2023,11,3567,12543372.28,9231791.64
Sucursal Centro,Cabernet Sauvignon,2023,11,6512,33624659.56,25922179.15
Sucursal Centro,Merlot,2023,11,3974,13467719.98,9685673.96
Sucursal Centro,Pinot Noir,2023,11,4687,34604254.89,26968877.55
Sucursal Centro,Chardonnay,2023,11,6240,31362306.55,22681702.58
Sucursal Centro,Sauvignon Blanc,2023,11,3600,12031849.3,9331608.82
Sucursal Sur,Cabernet Sauvignon,2023,11,6851,33688866.07,23971743.22
Sucursal Sur,Merlot,2023,11,3643,12599472.36,7878282.31
Sucursal Sur,Pinot Noir,2023,11,5440,40883978.67,30158368.41
Sucursal Sur,Chardonnay,2023,11,5567,25359773.8,18445028.8
Sucursal Sur,Sauvignon Blanc,2023,11,3396,12720050.48,8672345.61
Sucursal Norte,Cabernet Sauvignon,2023,12,6151,32698406.04,22108166.53
Sucursal Norte,Merlot,2023,12,4201,12814644.78,8214374.07
Sucursal Norte,Pinot Noir,2023,12,5341,40325750.41,28703278.66
Sucursal Norte,Chardonnay,2023,12,5698,29709108.66,20922276.9
Sucursal Norte,Sauvignon Blanc,2023,12,3332,12477054.35,9749481.55
Sucursal Centro,Cabernet Sauvignon,2023,12,7157,39336019.86,23938873.84
Sucursal Centro,Merlot,2023,12,4009,12115614.71,8017649.83
Sucursal Centro,Pinot Noir,2023,12,5117,37515762.67,26782104.56
Sucursal Centro,Chardonnay,2023,12,6306,33319531.11,21560441.41
Sucursal Centro,Sauvignon Blanc,2023,12,3455,11289977.71,8772672.45
Sucursal Sur,Cabernet Sauvignon,2023,12,6207,34096819.37,22003402.89
Sucursal Sur,Merlot,2023,12,4152,15145699.84,10263244.55
Sucursal Sur,Pinot Noir,2023,12,4742,36677027.34,24786155.98
Sucursal Sur,Chardonnay,2023,12,5700,29343322.66,22179945.47
Sucursal Sur,Sauvignon Blanc,2023,12,3262,11347449.96,7598865.26
Sucursal Norte,Cabernet Sauvignon,2024,1,7935,45074271.17,31728253.14
Sucursal Norte,Merlot,2024,1,3677,14395239.92,10710794.41
Sucursal Norte,Pinot Noir,2024,1,6700,69379777.12,55097154.32
Sucursal Norte,Chardonnay,2024,1,6952,40237581.26,24269733.2
Sucursal Norte,Sauvignon Blanc,2024,1,3313,12974434.22,8114835.23
Sucursal Centro,Cabernet Sauvignon,2024,1,7783,43579102.14,29910524.85
Sucursal Centro,Merlot,2024,1,3888,12824371.92,9508958.06
Sucursal Centro,Pinot Noir,2024,1,5941,58110561.22,44408000.13
Sucursal Centro,Chardonnay,2024,1,6919,40433999.29,27120960.33
Sucursal Centro,Sauvignon Blanc,2024,1,3793,14968671.68,11852035.32
Sucursal Sur,Cabernet Sauvignon,2024,1,6629,45089940.54,28759271.86
Sucursal Sur,Merlot,2024,1,4127,14605814.61,9763349.59
Sucursal Sur,Pinot Noir,2024,1,6150,62726567.1,47862168.37
Sucursal Sur,Chardonnay,2024,1,6928,38101786.92,30403918.29
Sucursal Sur,Sauvignon Blanc,2024,1,3475,12138726.2,9578407.74
Sucursal Norte,Cabernet Sauvignon,2024,2,6879,41899739.28,25627730.65
Sucursal Norte,Merlot,2024,2,3864,14381721.69,8919172.39
Sucursal Norte,Pinot Noir,2024,2,5704,61784663.53,47609464.74
Sucursal Norte,Chardonnay,2024,2,6979,39655792.95,28290388.16
Sucursal Norte,Sauvignon Blanc,2024,2,3166,13089458.69,8198961.26
Sucursal Centro,Cabernet Sauvignon,2024,2,6881,40291652.16,31986935.03
