Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,7 Up,2022,3,2383,3230352.08,2281910.85
Sucursal Sur,Pepsi,2022,3,7615,20063749.67,12239421.98
Sucursal Norte,Coca Cola,2022,4,11879,37495832.72,25028215.0
Sucursal Norte,Fanta,2022,4,1360,1514787.3,975966.61
Sucursal Norte,Sprite,2022,4,5929,13846933.11,10377564.66
Sucursal Norte,7 Up,2022,4,2040,3151817.33,1994821.95
Sucursal Norte,Pepsi,2022,4,8305,19443260.63,11998721.36
Sucursal Centro,Coca Cola,2022,4,12148,37928437.8,29431418.02
Sucursal Centro,Fanta,2022,4,1229,1371104.68,852389.16
Sucursal Centro,Sprite,2022,4,6073,13218441.11,9606091.11
Sucursal Centro,7 Up,2022,4,2404,3455248.05,2183944.88
Sucursal Centro,Pepsi,2022,4,7587,20282048.33,14049599.11
Sucursal Sur,Coca Cola,2022,4,11040,33771189.91,25172041.05
Sucursal Sur,Fanta,2022,4,1313,1478570.24,1021088.34
Sucursal Sur,Sprite,2022,4,6162,15049522.64,9238771.45
Sucursal Sur,7 Up,2022,4,2352,3176620.35,2388985.67
Sucursal Sur,Pepsi,2022,4,7984,21299493.56,13501558.52
Sucursal Norte,Coca Cola,2022,5,12397,40427833.35,24294769.95
Sucursal Norte,Fanta,2022,5,1247,1482615.99,932941.49
Sucursal Norte,Sprite,2022,5,6796,14586586.37,11144173.99
Sucursal Norte,7 Up,2022,5,2454,3502340.58,2275746.69
Sucursal Norte,Pepsi,2022,5,7421,19618267.81,12923962.62
Sucursal Centro,Coca Cola,2022,5,13075,39970081.83,24399909.33
Sucursal Centro,Fanta,2022,5,1343,1629731.02,1257704.62
Sucursal Centro,Sprite,2022,5,6198,14488111.39,9204883.7
Sucursal Centro,7 Up,2022,5,2290,3198854.11,2424607.69
Sucursal Centro,Pepsi,2022,5,8141,21432885.24,15683590.73
Sucursal Sur,Coca Cola,2022,5,11965,36924220.84,25389528.3
Sucursal Sur,Fanta,2022,5,1366,1551041.86,1100043.65
Sucursal Sur,Sprite,2022,5,6335,15260604.79,9685773.62
Sucursal Sur,7 Up,2022,5,2405,3432948.8,2498941.69
Sucursal Sur,Pepsi,2022,5,7979,20866520.72,14916698.9
Sucursal Norte,Coca Cola,2022,6,12032,41739998.56,32949299.99
Sucursal Norte,Fanta,2022,6,1332,1528362.82,1061433.18
Sucursal Norte,Sprite,2022,6,6415,15209650.73,11572050.54
Sucursal Norte,7 Up,2022,6,2140,3068007.62,2178242.53
Sucursal Norte,Pepsi,2022,6,8365,18984380.46,12059457.6
Sucursal Centro,Coca Cola,2022,6,13098,42440936.84,30991420.95
Sucursal Centro,Fanta,2022,6,1205,1358631.88,1074847.26
Sucursal Centro,Sprite,2022,6,6258,14245377.97,8790630.74
Sucursal Centro,7 Up,2022,6,2161,3099056.81,2041718.21
Sucursal Centro,Pepsi,2022,6,8701,19806708.38,12985915.41
Sucursal Sur,Coca Cola,2022,6,10944,36316784.06,25675139.77
Sucursal Sur,Fanta,2022,6,1334,1517495.14,1135723.5
Sucursal Sur,Sprite,2022,6,6365,15608149.01,11326429.72
Sucursal Sur,7 Up,2022,6,2296,3323131.29,2366029.85
Sucursal Sur,Pepsi,2022,6,7595,19069390.09,12615505.93
Sucursal Norte,Coca Cola,2022,7,11355,40855630.57,29066239.75
Sucursal Norte,Fanta,2022,7,1156,1288815.98,902902.34
Sucursal Norte,Sprite,2022,7,6772,14239432.7,8697224.66
Sucursal Norte,7 Up,2022,7,2334,3181143.83,2082951.4
Sucursal Norte,Pepsi,2022,7,8134,20995541.31,14787171.22
Sucursal Centro,Coca Cola,2022,7,11068,39894059.23,27670636.52
Sucursal Centro,Fanta,2022,7,1288,1496501.81,950082.65
Sucursal Centro,Sprite,2022,7,6674,14204676.83,10428052.66
Sucursal Centro,7 Up,2022,7,2252,3104878.41,1915339.27
Sucursal Centro,Pepsi,2022,7,8314,21340728.37,13423280.51
Sucursal Sur,Coca Cola,2022,7,12249,44517379.55,31705424.64
Sucursal Sur,Fanta,2022,7,1209,1324429.47,840671.03
Sucursal Sur,Sprite,2022,7,6710,15085330.25,10539713.75
Sucursal Sur,7 Up,2022,7,2033,2888323.53,2110856.12
Sucursal Sur,Pepsi,2022,7,8054,18690402.66,13477252.36
Sucursal Norte,Coca Cola,2022,8,12262,42470911.0,30924147.56
Sucursal Norte,Fanta,2022,8,1381,1591271.65,1026708.57
Sucursal Norte,Sprite,2022,8,7058,17630506.79,10592065.68
Sucursal Norte,7 Up,2022,8,2147,2931879.09,1981737.16
Sucursal Norte,Pepsi,2022,8,7900,20407011.88,13870692.98
Sucursal Centro,Coca Cola,2022,8,12529,44303994.54,34039961.65
Sucursal Centro,Fanta,2022,8,1232,1316151.04,830011.85
Sucursal Centro,Sprite,2022,8,6622,15345087.54,10572478.35
Sucursal Centro,7 Up,2022,8,2163,3301805.02,2408831.45
Sucursal Centro,Pepsi,2022,8,8336,21891924.96,14128772.93
Sucursal Sur,Coca Cola,2022,8,12219,41224072.2,26182070.2
Sucursal Sur,Fanta,2022,8,1170,1303278.47,804644.21
Sucursal Sur,Sprite,2022,8,6195,14290188.61,11014653.26
Sucursal Sur,7 Up,2022,8,2048,3182308.79,1967215.67
Sucursal Sur,Pepsi,2022,8,8687,19459837.78,13812728.96
Sucursal Norte,Coca Cola,2022,9,13146,48018698.62,36249355.85
Sucursal Norte,Fanta,2022,9,1295,1393663.1,946682.99
Sucursal Norte,Sprite,2022,9,5868,13311414.42,9025545.22
Sucursal Norte,7 Up,2022,9,2424,3562181.16,2455682.9
Sucursal Norte,Pepsi,2022,9,8399,21229283.65,14220785.66
Sucursal Centro,Coca Cola,2022,9,11568,42987442.53,33720777.94
Sucursal Centro,Fanta,2022,9,1359,1575098.71,1076796.18
Sucursal Centro,Sprite,2022,9,6887,14922798.0,10818226.18
Sucursal Centro,7 Up,2022,9,2447,4014672.57,2863313.44
Sucursal Centro,Pepsi,2022,9,7722,18489971.25,11231470.76
Sucursal Sur,Coca Cola,2022,9,12652,40108201.76,31245746.09
Sucursal Sur,Fanta,2022,9,1257,1495197.26,1109265.95
Sucursal Sur,Sprite,2022,9,7070,15564923.15,11135799.21
Sucursal Sur,7 Up,2022,9,2205,3073927.44,2139589.74
Sucursal Sur,Pepsi,2022,9,7908,19737199.3,14454769.75
Sucursal Norte,Coca Cola,2022,10,13270,40547088.31,30262039.12
Sucursal Norte,Fanta,2022,10,1360,1588050.09,1130312.16
Sucursal Norte,Sprite,2022,10,6145,14155724.37,10568540.31
Sucursal Norte,7 Up,2022,10,2242,3216636.45,2347073.13
Sucursal Norte,Pepsi,2022,10,8352,22191231.63,16348482.36
Sucursal Centro,Coca Cola,2022,10,13161,47796073.22,37346603.16
Sucursal Centro,Fanta,2022,10,1176,1412015.39,1045837.21
Sucursal Centro,Sprite,2022,10,6220,13392873.85,9820417.37
Sucursal Centro,7 Up,2022,10,2423,3697818.76,2702518.99
Sucursal Centro,Pepsi,2022,10,7645,17597970.44,12132423.68
Sucursal Sur,Coca Cola,2022,10,11547,39184995.12,30270526.12
Sucursal Sur,Fanta,2022,10,1220,1318341.57,917986.63
Sucursal Sur,Sprite,2022,10,6516,16451640.78,10225461.4
Sucursal Sur,7 Up,2022,10,2264,3698613.09,2540384.26
Sucursal Sur,Pepsi,2022,10,8454,19631497.54,12953473.29
Sucursal Norte,Coca Cola,2022,11,11982,38650237.42,30513186.56
Sucursal Norte,Fanta,2022,11,1387,1746583.16,1342586.69
Sucursal Norte,Sprite,2022,11,6322,15804080.34,9670072.02
Sucursal Norte,7 Up,2022,11,2369,3310570.89,2472874.06
Sucursal Norte,Pepsi,2022,11,7625,20153167.98,14365096.67
Sucursal Centro,Coca Cola,2022,11,11063,35268376.62,24908498.8
Sucursal Centro,Fanta,2022,11,1153,1349180.88,844442.6
Sucursal Centro,Sprite,2022,11,6968,15481440.31,10910621.69
Sucursal Centro,7 Up,2022,11,2470,3702461.54,2304962.97
Sucursal Centro,Pepsi,2022,11,7677,20114640.22,12577048.08
Sucursal Sur,Coca Cola,2022,11,12376,39698833.96,25307199.94
Sucursal Sur,Fanta,2022,11,1404,1742458.46,1248559.86
Sucursal Sur,Sprite,2022,11,6278,15020915.06,11414267.21
Sucursal Sur,7 Up,2022,11,2368,3652582.38,2693728.28
Sucursal Sur,Pepsi,2022,11,7210,17639393.71,11180092.59
Sucursal Norte,Coca Cola,2022,12,11048,40172287.5,30293122.82
Sucursal Norte,Fanta,2022,12,1297,1388565.36,1078163.99
Sucursal Norte,Sprite,2022,12,6467,13653655.52,8198115.03
Sucursal Norte,7 Up,2022,12,2210,3311220.98,2415792.1
Sucursal Norte,Pepsi,2022,12,8582,20702171.15,14684056.65
Sucursal Centro,Coca Cola,2022,12,11126,38765353.98,23750588.29
Sucursal Centro,Fanta,2022,12,1292,1544057.01,928702.41
Sucursal Centro,Sprite,2022,12,6711,16707682.61,12532406.13
Sucursal Centro,7 Up,2022,12,2323,3147909.49,2507778.32
Sucursal Centro,Pepsi,2022,12,7283,18598950.47,11988744.42
Sucursal Sur,Coca Cola,2022,12,12712,41202275.14,31402625.44
Sucursal Sur,Fanta,2022,12,1195,1381067.51,1051522.6
Sucursal Sur,Sprite,2022,12,6374,15279800.24,11005071.92
Sucursal Sur,7 Up,2022,12,2026,3210462.56,2396957.33
Sucursal Sur,Pepsi,2022,12,7511,19875852.77,15396673.16
Sucursal Norte,Coca Cola,2023,1,13916,57419602.22,45449306.18
Sucursal Norte,Fanta,2023,1,1038,900778.78,720465.31
Sucursal Norte,Sprite,2023,1,5776,15164089.86,11403549.65
Sucursal Norte,7 Up,2023,1,3624,5168749.27,3122000.34
Sucursal Norte,Pepsi,2023,1,8317,25470462.58,19994659.73
Sucursal Centro,Coca Cola,2023,1,14058,56563678.04,44383247.72
Sucursal Centro,Fanta,2023,1,1077,1001787.93,763668.04
Sucursal Centro,Sprite,2023,1,5787,13504428.71,8288908.59
Sucursal Centro,7 Up,2023,1,3281,4917697.75,3854302.9
Sucursal Centro,Pepsi,2023,1,8091,23412253.79,18345674.43
Sucursal Sur,Coca Cola,2023,1,14168,60288875.05,46903334.58
Sucursal Sur,Fanta,2023,1,991,932861.51,608650.67
Sucursal Sur,Sprite,2023,1,5349,12549921.18,9210012.38
Sucursal Sur,7 Up,2023,1,3603,4921496.97,3548555.29
Sucursal Sur,Pepsi,2023,1,7920,23650467.03,16921819.63
Sucursal Norte,Coca Cola,2023,2,14101,65636114.72,43757611.3
Sucursal Norte,Fanta,2023,2,946,928131.39,580294.86
Sucursal Norte,Sprite,2023,2,6344,16968790.39,13307918.83
Sucursal Norte,7 Up,2023,2,3052,4492229.71,3507235.85
Sucursal Norte,Pepsi,2023,2,7380,22800360.05,15574518.26
Sucursal Centro,Coca Cola,2023,2,13308,62788528.39,43345892.48
Sucursal Centro,Fanta,2023,2,1012,875898.4,595356.24
Sucursal Centro,Sprite,2023,2,5860,15827266.57,11608649.63
Sucursal Centro,7 Up,2023,2,3520,5665741.68,3482971.57
Sucursal Centro,Pepsi,2023,2,8391,23661381.52,16684280.4
Sucursal Sur,Coca Cola,2023,2,12531,50125013.0,34606697.35
Sucursal Sur,Fanta,2023,2,926,874418.11,674903.85
Sucursal Sur,Sprite,2023,2,6259,15495383.53,11021778.42
Sucursal Sur,7 Up,2023,2,3586,5387484.05,3617151.54
Sucursal Sur,Pepsi,2023,2,8692,25936235.5,16105741.19
Sucursal Norte,Coca Cola,2023,3,14468,61629000.17,38925546.93
Sucursal Norte,Fanta,2023,3,975,897259.37,578243.51
Sucursal Norte,Sprite,2023,3,5576,14599549.63,10100117.7
Sucursal Norte,7 Up,2023,3,3699,5280811.79,3231438.37
Sucursal Norte,Pepsi,2023,3,7587,22062221.7,16676438.71
Sucursal Centro,Coca Cola,2023,3,14107,66681559.46,44513979.1
Sucursal Centro,Fanta,2023,3,938,918969.17,575451.56
Sucursal Centro,Sprite,2023,3,6038,13971449.0,8586387.49
Sucursal Centro,7 Up,2023,3,3484,5637078.77,3668831.98
Sucursal Centro,Pepsi,2023,3,8127,22188174.18,16440011.1
Sucursal Sur,Coca Cola,2023,3,12019,49794464.9,38431724.27
Sucursal Sur,Fanta,2023,3,1073,931383.37,719426.31
Sucursal Sur,Sprite,2023,3,5866,14313017.34,11041022.56
Sucursal Sur,7 Up,2023,3,3121,4940505.88,3124435.15
Sucursal Sur,Pepsi,2023,3,7356,20114310.58,13044733.97
Sucursal Norte,Coca Cola,2023,4,13856,62020960.88,40508595.68
Sucursal Norte,Fanta,2023,4,1082,983988.61,718257.79
Sucursal Norte,Sprite,2023,4,5629,14095481.86,9427368.44
Sucursal Norte,7 Up,2023,4,3065,4387548.9,2944813.73
Sucursal Norte,Pepsi,2023,4,8263,23533412.23,18033182.68
Sucursal Centro,Coca Cola,2023,4,13706,66229783.41,52971528.22
Sucursal Centro,Fanta,2023,4,963,940755.88,654639.91
Sucursal Centro,Sprite,2023,4,6107,15021804.21,11275475.12
Sucursal Centro,7 Up,2023,4,3384,5193199.86,3302680.05
Sucursal Centro,Pepsi,2023,4,8284,25767891.48,16243136.32
Sucursal Sur,Coca Cola,2023,4,12467,59839712.75,46939349.11
Sucursal Sur,Fanta,2023,4,1096,1024960.57,655618.53
Sucursal Sur,Sprite,2023,4,6238,16112407.11,12870091.94
Sucursal Sur,7 Up,2023,4,3055,4164631.47,2642235.8
Sucursal Sur,Pepsi,2023,4,8012,22556481.91,15815553.98
Sucursal Norte,Coca Cola,2023,5,14160,58894315.07,36025270.75
Sucursal Norte,Fanta,2023,5,938,927933.23,727922.28
Sucursal Norte,Sprite,2023,5,5590,15392474.41,9609518.65
Sucursal Norte,7 Up,2023,5,3638,5567752.2,3556038.8
Sucursal Norte,Pepsi,2023,5,7868,21598409.04,13428803.84
Sucursal Centro,Coca Cola,2023,5,12436,49562081.77,37148896.16
Sucursal Centro,Fanta,2023,5,967,849096.94,547872.24
Sucursal Centro,Sprite,2023,5,5282,14615482.57,11312432.54
Sucursal Centro,7 Up,2023,5,3543,5414509.48,3671859.44
Sucursal Centro,Pepsi,2023,5,7734,20521223.7,14875576.82
Sucursal Sur,Coca Cola,2023,5,13663,59348930.87,39586847.37
Sucursal Sur,Fanta,2023,5,952,945808.17,751122.96
Sucursal Sur,Sprite,2023,5,5368,14828225.38,11614814.07
Sucursal Sur,7 Up,2023,5,3393,5348415.64,3899513.31
Sucursal Sur,Pepsi,2023,5,7767,21183134.4,15426010.36
Sucursal Norte,Coca Cola,2023,6,13319,57783612.9,43237360.99
Sucursal Norte,Fanta,2023,6,1114,1023173.28,756787.39
Sucursal Norte,Sprite,2023,6,5733,15167947.51,11561175.11
Sucursal Norte,7 Up,2023,6,3538,5515536.58,4118270.84
Sucursal Norte,Pepsi,2023,6,8570,23586826.85,16707955.71
Sucursal Centro,Coca Cola,2023,6,13863,65796319.27,45665492.58
Sucursal Centro,Fanta,2023,6,926,839774.12,514074.26
Sucursal Centro,Sprite,2023,6,6257,16541799.18,11138014.47
Sucursal Centro,7 Up,2023,6,3290,4681261.94,3274985.95
Sucursal Centro,Pepsi,2023,6,8736,23967056.91,17760497.42
Sucursal Sur,Coca Cola,2023,6,14283,66837655.49,41337738.08
Sucursal Sur,Fanta,2023,6,1012,962051.26,594929.27
Sucursal Sur,Sprite,2023,6,6205,16574841.72,11339550.8
Sucursal Sur,7 Up,2023,6,3557,5486785.02,3841003.66
Sucursal Sur,Pepsi,2023,6,7454,24053634.82,16273702.74
Sucursal Norte,Coca Cola,2023,7,13232,62367746.09,49035683.4
Sucursal Norte,Fanta,2023,7,1060,1017733.33,696739.25
Sucursal Norte,Sprite,2023,7,5974,16213908.49,10697699.91
Sucursal Norte,7 Up,2023,7,3247,4870706.63,3151549.19
Sucursal Norte,Pepsi,2023,7,7564,20185405.87,16136799.38
Sucursal Centro,Coca Cola,2023,7,13190,59636057.18,38876565.18
Sucursal Centro,Fanta,2023,7,988,892177.09,650927.52
Sucursal Centro,Sprite,2023,7,5684,14772552.45,9078032.62
Sucursal Centro,7 Up,2023,7,3107,4388636.36,3034537.19
Sucursal Centro,Pepsi,2023,7,7237,20896584.01,12960506.44
Sucursal Sur,Coca Cola,2023,7,14598,70539116.89,50578750.24
Sucursal Sur,Fanta,2023,7,1077,1068786.62,734424.07
Sucursal Sur,Sprite,2023,7,6065,14823043.84,10055560.75
Sucursal Sur,7 Up,2023,7,3383,5035280.93,3627479.22
Sucursal Sur,Pepsi,2023,7,7228,20515708.47,14630677.63
Sucursal Norte,Coca Cola,2023,8,13609,65611493.1,48729053.15
Sucursal Norte,Fanta,2023,8,929,882704.46,549504.83
Sucursal Norte,Sprite,2023,8,5509,13360006.49,8839736.81
Sucursal Norte,7 Up,2023,8,3580,4852924.1,3534403.59
Sucursal Norte,Pepsi,2023,8,8301,26666605.06,19897472.9
Sucursal Centro,Coca Cola,2023,8,12568,58361779.57,43245020.98
Sucursal Centro,Fanta,2023,8,981,982085.89,737162.41
Sucursal Centro,Sprite,2023,8,5555,15171818.69,9522147.25
Sucursal Centro,7 Up,2023,8,3040,4242946.21,2823109.98
Sucursal Centro,Pepsi,2023,8,8436,24158663.04,17736167.43
Sucursal Sur,Coca Cola,2023,8,12528,58041825.48,44111349.86
Sucursal Sur,Fanta,2023,8,1117,947124.97,689856.98
Sucursal Sur,Sprite,2023,8,6354,17450325.97,13728169.89
Sucursal Sur,7 Up,2023,8,3369,4813994.4,3847752.26
Sucursal Sur,Pepsi,2023,8,7257,20220666.45,13539654.54
Sucursal Norte,Coca Cola,2023,9,13019,53771277.43,32581000.6
Sucursal Norte,Fanta,2023,9,1084,940717.62,744919.73
Sucursal Norte,Sprite,2023,9,5259,11979402.94,8736243.25
Sucursal Norte,7 Up,2023,9,3265,5124699.08,4063309.66
Sucursal Norte,Pepsi,2023,9,8728,28090787.84,19436608.58
Sucursal Centro,Coca Cola,2023,9,12021,50356853.21,39829156.15
Sucursal Centro,Fanta,2023,9,1097,961119.82,748688.77
Sucursal Centro,Sprite,2023,9,6018,15603580.94,10780596.84
Sucursal Centro,7 Up,2023,9,3658,5435035.78,3427159.35
Sucursal Centro,Pepsi,2023,9,8303,26537491.42,16012348.78
Sucursal Sur,Coca Cola,2023,9,12987,55172184.21,33995692.83
Sucursal Sur,Fanta,2023,9,971,974224.66,665473.44
Sucursal Sur,Sprite,2023,9,6145,15188559.72,9672490.14
Sucursal Sur,7 Up,2023,9,3503,5603574.97,3512064.37
Sucursal Sur,Pepsi,2023,9,7404,23654676.86,15107226.0
Sucursal Norte,Coca Cola,2023,10,12808,51059655.94,34146069.39
Sucursal Norte,Fanta,2023,10,960,806743.3,502275.62
Sucursal Norte,Sprite,2023,10,5256,13244196.45,7965582.37
Sucursal Norte,7 Up,2023,10,3605,5170513.85,4096431.82
Sucursal Norte,Pepsi,2023,10,7797,23192480.83,17839586.54
Sucursal Centro,Coca Cola,2023,10,14348,59880633.22,37520241.15
Sucursal Centro,Fanta,2023,10,941,892991.95,685844.5
Sucursal Centro,Sprite,2023,10,6035,15246633.97,10959717.24
Sucursal Centro,7 Up,2023,10,3236,4914238.52,3223562.11
Sucursal Centro,Pepsi,2023,10,7423,23161565.46,16194922.87
Sucursal Sur,Coca Cola,2023,10,12922,61707766.23,47846753.1
Sucursal Sur,Fanta,2023,10,1002,974870.22,604857.97
Sucursal Sur,Sprite,2023,10,5687,14260797.44,9537390.0
Sucursal Sur,7 Up,2023,10,3291,4941846.33,3645852.74
Sucursal Sur,Pepsi,2023,10,7219,22602546.38,15658825.52
Sucursal Norte,Coca Cola,2023,11,12096,56375841.45,45086448.0
Sucursal Norte,Fanta,2023,11,948,897411.97,575238.97
Sucursal Norte,Sprite,2023,11,5441,14096099.58,10376439.63
Sucursal Norte,7 Up,2023,11,3401,4969364.67,3603046.24
Sucursal Norte,Pepsi,2023,11,8486,22628595.42,16574506.88
Sucursal Centro,Coca Cola,2023,11,12633,57821110.71,36848768.15
Sucursal Centro,Fanta,2023,11,963,919944.91,706217.38
Sucursal Centro,Sprite,2023,11,6272,16285570.16,10069943.54
Sucursal Centro,7 Up,2023,11,3518,5602255.65,4140121.35
Sucursal Centro,Pepsi,2023,11,7580,23872189.31,15944851.48
Sucursal Sur,Coca Cola,2023,11,13393,57078086.69,40890039.2
Sucursal Sur,Fanta,2023,11,1006,888938.74,615503.1
Sucursal Sur,Sprite,2023,11,5698,13143262.74,8146868.03
Sucursal Sur,7 Up,2023,11,3439,5340587.06,3404488.44
Sucursal Sur,Pepsi,2023,11,7499,23923969.47,17320375.03
Sucursal Norte,Coca Cola,2023,12,13813,64056584.59,40250709.84
Sucursal Norte,Fanta,2023,12,923,888984.78,628564.83
Sucursal Norte,Sprite,2023,12,5877,13655711.02,8580218.51
Sucursal Norte,7 Up,2023,12,3505,5522556.83,4403298.72
Sucursal Norte,Pepsi,2023,12,7781,22270414.37,17788411.71
Sucursal Centro,Coca Cola,2023,12,12913,56963578.9,39201077.82
Sucursal Centro,Fanta,2023,12,1034,888571.3,614111.62
Sucursal Centro,Sprite,2023,12,6037,15220778.62,9920350.51
Sucursal Centro,7 Up,2023,12,3593,5650277.05,3603178.37
Sucursal Centro,Pepsi,2023,12,7354,22501120.32,15704488.13
Sucursal Sur,Coca Cola,2023,12,12555,49783939.61,38399186.55
Sucursal Sur,Fanta,2023,12,956,900793.95,581705.94
Sucursal Sur,Sprite,2023,12,5989,13752910.36,8632131.91
Sucursal Sur,7 Up,2023,12,3587,5539364.71,3929726.1
Sucursal Sur,Pepsi,2023,12,7873,25097232.36,16945848.1
Sucursal Norte,Coca Cola,2024,1,13197,76634580.74,51317905.61
Sucursal Norte,Fanta,2024,1,809,626554.36,493804.13
Sucursal Norte,Sprite,2024,1,5668,14857787.35,10335089.01
Sucursal Norte,7 Up,2024,1,5554,8489033.92,6556330.46
Sucursal Norte,Pepsi,2024,1,8496,27907216.15,17926397.15
Sucursal Centro,Coca Cola,2024,1,14513,76421096.72,51135915.81
Sucursal Centro,Fanta,2024,1,833,651488.4,516658.35
Sucursal Centro,Sprite,2024,1,5666,16342172.72,10323679.57
Sucursal Centro,7 Up,2024,1,5508,8235153.42,5400828.25
Sucursal Centro,Pepsi,2024,1,8075,28235288.79,18205087.74
Sucursal Sur,Coca Cola,2024,1,13915,81121260.86,49137587.65
Sucursal Sur,Fanta,2024,1,879,665358.27,454288.69
Sucursal Sur,Sprite,2024,1,5112,13723469.56,9842625.65
Sucursal Sur,7 Up,2024,1,5300,7992188.95,5742973.97
Sucursal Sur,Pepsi,2024,1,8305,30422205.27,21546675.03
Sucursal Norte,Coca Cola,2024,2,13481,81599649.57,65222543.61
Sucursal Norte,Fanta,2024,2,885,590518.96,388655.46
Sucursal Norte,Sprite,2024,2,5667,15006722.39,10495531.67
Sucursal Norte,7 Up,2024,2,5490,8942177.59,6395692.8
Sucursal Norte,Pepsi,2024,2,8726,28921839.0,20455526.34
Sucursal Centro,Coca Cola,2024,2,15217,92703376.34,61405115.34
Sucursal Centro,Fanta,2024,2,842,612997.22,388331.82
Sucursal Centro,Sprite,2024,2,5206,15702200.44,11185992.83
Sucursal Centro,7 Up,2024,2,5106,7322970.29,4857788.68
Sucursal Centro,Pepsi,2024,2,8272,28215788.25,19039387.57
Sucursal Sur,Coca Cola,2024,2,15020,92199842.79,57572191.56
Sucursal Sur,Fanta,2024,2,823,617590.16,490766.69
Sucursal Sur,Sprite,2024,2,5759,15050362.83,11911970.1
Sucursal Sur,7 Up,2024,2,4892,6903898.93,4354951.7
Sucursal Sur,Pepsi,2024,2,8572,31413255.15,24976702.89
Sucursal Norte,Coca Cola,2024,3,14339,89143208.39,61769319.79
Sucursal Norte,Fanta,2024,3,822,660895.37,438355.25
Sucursal Norte,Sprite,2024,3,5243,13597528.27,10857974.3
Sucursal Norte,7 Up,2024,3,5220,7092308.71,5227528.23
Sucursal Norte,Pepsi,2024,3,7466,27777503.52,16686328.56
Sucursal Centro,Coca Cola,2024,3,14849,92757346.75,74113883.05
Sucursal Centro,Fanta,2024,3,756,539362.92,424805.74
Sucursal Centro,Sprite,2024,3,4761,13334432.74,9101972.76
Sucursal Centro,7 Up,2024,3,5110,6982543.9,4572102.76
Sucursal Centro,Pepsi,2024,3,8134,31199469.52,22450762.96
Sucursal Sur,Coca Cola,2024,3,15633,85692267.25,67878127.77
Sucursal Sur,Fanta,2024,3,881,620276.15,488518.34
Sucursal Sur,Sprite,2024,3,4794,13511592.78,8733043.08
Sucursal Sur,7 Up,2024,3,4788,7359795.34,4772381.27
Sucursal Sur,Pepsi,2024,3,7444,23983456.86,15524813.03
Sucursal Norte,Coca Cola,2024,4,14714,75838154.18,54498760.89
Sucursal Norte,Fanta,2024,4,880,686550.54,519285.0
Sucursal Norte,Sprite,2024,4,5485,15352034.9,11527221.44
Sucursal Norte,7 Up,2024,4,4809,7371371.9,4821304.0
Sucursal Norte,Pepsi,2024,4,7992,25515295.56,16774161.57
Sucursal Centro,Coca Cola,2024,4,13749,83890571.27,57085827.96
Sucursal Centro,Fanta,2024,4,870,637600.99,486280.78
Sucursal Centro,Sprite,2024,4,5237,14415381.12,9515373.69
Sucursal Centro,7 Up,2024,4,4848,7124375.73,5357158.71
Sucursal Centro,Pepsi,2024,4,8660,28144686.49,17412796.78
Sucursal Sur,Coca Cola,2024,4,14358,87791798.62,60142785.44
Sucursal Sur,Fanta,2024,4,793,639607.2,459053.43
Sucursal Sur,Sprite,2024,4,4955,14344073.16,10895877.43
Sucursal Sur,7 Up,2024,4,4996,8124703.19,5875498.62
Sucursal Sur,Pepsi,2024,4,7559,29141557.22,17746008.53
Sucursal Norte,Coca Cola,2024,5,13776,82505996.9,50184060.78
Sucursal Norte,Fanta,2024,5,761,554826.54,387019.95
Sucursal Norte,Sprite,2024,5,5103,15603017.15,11180701.27
Sucursal Norte,7 Up,2024,5,5493,7429420.97,4842993.9
Sucursal Norte,Pepsi,2024,5,7604,28955454.09,18188653.87
Sucursal Centro,Coca Cola,2024,5,14013,85917417.02,56722531.58
Sucursal Centro,Fanta,2024,5,785,551104.51,359126.98
Sucursal Centro,Sprite,2024,5,5380,14458579.59,8882429.37
Sucursal Centro,7 Up,2024,5,4632,7106576.07,5473948.61
Sucursal Centro,Pepsi,2024,5,7990,26135862.67,19429228.3
Sucursal Sur,Coca Cola,2024,5,16005,93767315.69,69078556.89
Sucursal Sur,Fanta,2024,5,740,576244.42,379762.18
Sucursal Sur,Sprite,2024,5,5424,14098641.64,9845467.9
Sucursal Sur,7 Up,2024,5,5239,7997759.52,5958464.44
Sucursal Sur,Pepsi,2024,5,8278,30208590.83,21378123.61
Sucursal Norte,Coca Cola,2024,6,15926,91073070.36,63054124.04
Sucursal Norte,Fanta,2024,6,797,600251.53,375153.42
Sucursal Norte,Sprite,2024,6,4944,13343099.65,10548452.28
Sucursal Norte,7 Up,2024,6,4609,7361018.79,5376499.27
Sucursal Norte,Pepsi,2024,6,8546,29459628.29,20578380.61
Sucursal Centro,Coca Cola,2024,6,13635,72585550.56,46323210.94
Sucursal Centro,Fanta,2024,6,814,625266.41,496540.62
Sucursal Centro,Sprite,2024,6,4801,13127905.64,10004654.14
Sucursal Centro,7 Up,2024,6,4746,7414834.9,4617649.71
Sucursal Centro,Pepsi,2024,6,7915,25742446.98,20196937.94
Sucursal Sur,Coca Cola,2024,6,15976,94151194.99,65105648.24
Sucursal Sur,Fanta,2024,6,815,610161.73,420218.21
Sucursal Sur,Sprite,2024,6,5279,14842800.01,10518521.44
Sucursal Sur,7 Up,2024,6,5492,7530368.74,5412201.68
Sucursal Sur,Pepsi,2024,6,8470,28910080.42,20367223.31
