Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,7 Up,2022,3,2403,3689570.84,2920277.29
Sucursal Sur,Pepsi,2022,3,7623,19689008.0,12161144.42
Sucursal Norte,Coca Cola,2022,4,12836,43808945.27,32400831.19
Sucursal Norte,Fanta,2022,4,1313,1646389.58,1276388.72
Sucursal Norte,Sprite,2022,4,6535,15124741.36,9954944.64
Sucursal Norte,7 Up,2022,4,2365,3648655.29,2736252.13
Sucursal Norte,Pepsi,2022,4,8182,21183880.51,15137875.56
Sucursal Centro,Coca Cola,2022,4,11877,42369857.5,33361778.77
Sucursal Centro,Fanta,2022,4,1253,1497279.96,965251.46
Sucursal Centro,Sprite,2022,4,6491,15121026.77,9990617.38
Sucursal Centro,7 Up,2022,4,2047,3168036.77,1945589.41
Sucursal Centro,Pepsi,2022,4,8734,21365467.74,16654367.85
Sucursal Sur,Coca Cola,2022,4,12541,39259825.18,28536158.76
Sucursal Sur,Fanta,2022,4,1232,1438270.39,929738.13
Sucursal Sur,Sprite,2022,4,6442,15581641.73,9373004.96
Sucursal Sur,7 Up,2022,4,2267,3416991.78,2246101.5
Sucursal Sur,Pepsi,2022,4,8314,19201506.51,12435863.36
Sucursal Norte,Coca Cola,2022,5,11807,40705225.65,31609637.99
Sucursal Norte,Fanta,2022,5,1216,1263823.78,998713.72
Sucursal Norte,Sprite,2022,5,6238,15482767.0,12146860.1
Sucursal Norte,7 Up,2022,5,2205,2987402.73,2080944.27
Sucursal Norte,Pepsi,2022,5,8703,22456964.02,15075692.91
Sucursal Centro,Coca Cola,2022,5,13095,44074834.27,35091226.93
Sucursal Centro,Fanta,2022,5,1243,1539074.34,1059477.71
Sucursal Centro,Sprite,2022,5,6248,13470292.27,8718746.27
Sucursal Centro,7 Up,2022,5,2331,3536097.28,2123456.55
Sucursal Centro,Pepsi,2022,5,7825,19939577.96,13571487.42
Sucursal Sur,Coca Cola,2022,5,12545,43749964.4,27305752.4
Sucursal Sur,Fanta,2022,5,1367,1455185.71,1156003.81
Sucursal Sur,Sprite,2022,5,6222,15123567.78,10829340.25
Sucursal Sur,7 Up,2022,5,2120,3295924.53,2281708.08
Sucursal Sur,Pepsi,2022,5,7659,17282327.6,10744422.82
Sucursal Norte,Coca Cola,2022,6,11222,40702258.39,31571931.58
Sucursal Norte,Fanta,2022,6,1249,1539028.02,985150.56
Sucursal Norte,Sprite,2022,6,6837,14878752.42,11124959.96
Sucursal Norte,7 Up,2022,6,2462,3379135.74,2672499.09
Sucursal Norte,Pepsi,2022,6,7329,17810971.81,12814851.76
Sucursal Centro,Coca Cola,2022,6,11003,35321118.24,25804188.87
Sucursal Centro,Fanta,2022,6,1247,1349573.88,1046727.78
Sucursal Centro,Sprite,2022,6,6091,12962383.84,8486716.87
Sucursal Centro,7 Up,2022,6,2111,3258813.79,2202540.04
Sucursal Centro,Pepsi,2022,6,8511,19409278.47,15292258.85
Sucursal Sur,Coca Cola,2022,6,11823,40659927.03,29938353.41
Sucursal Sur,Fanta,2022,6,1233,1383389.48,887385.26
Sucursal Sur,Sprite,2022,6,6423,13305083.83,8602042.78
Sucursal Sur,7 Up,2022,6,2311,3244949.61,2022738.57
Sucursal Sur,Pepsi,2022,6,7402,18500268.08,14739801.31
Sucursal Norte,Coca Cola,2022,7,10976,35833455.23,24901447.04
Sucursal Norte,Fanta,2022,7,1305,1506142.09,1135703.66
Sucursal Norte,Sprite,2022,7,6326,13756134.19,10326105.81
Sucursal Norte,7 Up,2022,7,2196,3350659.81,2583784.44
Sucursal Norte,Pepsi,2022,7,7291,16997381.86,11407674.68
Sucursal Centro,Coca Cola,2022,7,12776,40481675.33,31159591.25
Sucursal Centro,Fanta,2022,7,1171,1254410.31,780763.02
Sucursal Centro,Sprite,2022,7,6048,12627388.08,9598777.66
Sucursal Centro,7 Up,2022,7,2449,3426724.03,2168869.2
Sucursal Centro,Pepsi,2022,7,8650,22163110.33,14966619.55
Sucursal Sur,Coca Cola,2022,7,12654,44403766.08,33400411.29
Sucursal Sur,Fanta,2022,7,1316,1406838.1,858803.12
Sucursal Sur,Sprite,2022,7,7110,17953910.6,13776702.17
Sucursal Sur,7 Up,2022,7,2444,3811765.35,2659843.94
Sucursal Sur,Pepsi,2022,7,8030,19913981.54,15521416.96
Sucursal Norte,Coca Cola,2022,8,12399,37967654.47,29644567.21
Sucursal Norte,Fanta,2022,8,1345,1628042.64,1227506.96
Sucursal Norte,Sprite,2022,8,6451,13863622.08,10586159.68
Sucursal Norte,7 Up,2022,8,2470,3722343.57,2450433.32
Sucursal Norte,Pepsi,2022,8,7890,20914819.14,14104646.21
Sucursal Centro,Coca Cola,2022,8,11500,42463861.82,33673789.24
Sucursal Centro,Fanta,2022,8,1329,1456177.58,1001364.38
Sucursal Centro,Sprite,2022,8,6689,15643109.18,12043928.71
Sucursal Centro,7 Up,2022,8,2179,3007861.08,1864395.11
Sucursal Centro,Pepsi,2022,8,7349,18179316.19,13604572.0
Sucursal Sur,Coca Cola,2022,8,12116,43130864.44,27897997.39
Sucursal Sur,Fanta,2022,8,1368,1522732.96,1161698.62
Sucursal Sur,Sprite,2022,8,6856,15804370.72,11071982.36
Sucursal Sur,7 Up,2022,8,2146,3514436.36,2555720.18
Sucursal Sur,Pepsi,2022,8,7912,18929181.81,13883176.32
Sucursal Norte,Coca Cola,2022,9,12510,40265133.84,27883828.24
Sucursal Norte,Fanta,2022,9,1358,1505917.77,1117762.43
Sucursal Norte,Sprite,2022,9,6622,13871945.21,10323591.79
Sucursal Norte,7 Up,2022,9,2033,3250229.96,2166211.85
Sucursal Norte,Pepsi,2022,9,8715,20298645.46,14000454.71
Sucursal Centro,Coca Cola,2022,9,12495,44371160.02,31921456.39
Sucursal Centro,Fanta,2022,9,1363,1703946.63,1275687.74
Sucursal Centro,Sprite,2022,9,5992,14806796.13,10330171.82
Sucursal Centro,7 Up,2022,9,2370,3709218.81,2456547.2
Sucursal Centro,Pepsi,2022,9,7230,16075618.15,10940268.49
Sucursal Sur,Coca Cola,2022,9,11285,39512450.1,28084927.58
Sucursal Sur,Fanta,2022,9,1367,1485217.84,1120420.02
Sucursal Sur,Sprite,2022,9,6394,14180396.38,9741077.5
Sucursal Sur,7 Up,2022,9,2297,3726438.5,2540671.18
Sucursal Sur,Pepsi,2022,9,7575,17856285.15,12958549.95
Sucursal Norte,Coca Cola,2022,10,12106,37334418.42,23728121.5
Sucursal Norte,Fanta,2022,10,1276,1547837.58,971484.72
Sucursal Norte,Sprite,2022,10,6077,14577243.9,10397195.21
Sucursal Norte,7 Up,2022,10,2223,3583243.64,2267432.0
Sucursal Norte,Pepsi,2022,10,8542,22709794.68,14584634.87
Sucursal Centro,Coca Cola,2022,10,12014,43117135.26,29373135.68
Sucursal Centro,Fanta,2022,10,1188,1368272.38,1053735.18
Sucursal Centro,Sprite,2022,10,6417,14883431.06,10118413.43
Sucursal Centro,7 Up,2022,10,2325,3606235.44,2655357.85
Sucursal Centro,Pepsi,2022,10,7226,17281025.35,13199913.13
Sucursal Sur,Coca Cola,2022,10,10922,38553201.84,26787298.36
Sucursal Sur,Fanta,2022,10,1285,1397856.67,1096327.21
Sucursal Sur,Sprite,2022,10,5871,12448977.41,7846459.61
Sucursal Sur,7 Up,2022,10,2091,3340089.14,2418465.21
Sucursal Sur,Pepsi,2022,10,7826,20589892.03,16336795.14
Sucursal Norte,Coca Cola,2022,11,11528,39569451.44,24156505.15
Sucursal Norte,Fanta,2022,11,1320,1596624.06,1116823.52
Sucursal Norte,Sprite,2022,11,6332,13358426.22,8775349.93
Sucursal Norte,7 Up,2022,11,2369,3580776.91,2817451.58
Sucursal Norte,Pepsi,2022,11,8296,20238743.31,14464120.72
Sucursal Centro,Coca Cola,2022,11,12547,40656577.91,30402258.81
Sucursal Centro,Fanta,2022,11,1319,1496407.45,1171545.91
Sucursal Centro,Sprite,2022,11,6466,16129237.82,12012422.98
Sucursal Centro,7 Up,2022,11,2221,3107242.85,2482352.18
Sucursal Centro,Pepsi,2022,11,7472,17667990.75,12187355.42
Sucursal Sur,Coca Cola,2022,11,10974,39315298.62,24572093.14
Sucursal Sur,Fanta,2022,11,1243,1558584.3,1090880.57
Sucursal Sur,Sprite,2022,11,6655,13958247.03,9038591.16
Sucursal Sur,7 Up,2022,11,2067,3291252.08,2278868.14
Sucursal Sur,Pepsi,2022,11,8413,22414243.89,16669581.6
Sucursal Norte,Coca Cola,2022,12,12667,41154167.81,28104855.82
Sucursal Norte,Fanta,2022,12,1223,1437212.45,868219.33
Sucursal Norte,Sprite,2022,12,6911,16810565.61,12076963.6
Sucursal Norte,7 Up,2022,12,2028,3133516.58,2095294.44
Sucursal Norte,Pepsi,2022,12,8241,20494837.5,14868023.53
Sucursal Centro,Coca Cola,2022,12,11950,38286673.05,27277769.96
Sucursal Centro,Fanta,2022,12,1303,1641380.01,1162066.88
Sucursal Centro,Sprite,2022,12,6316,13557538.32,9371497.71
Sucursal Centro,7 Up,2022,12,2098,2905163.42,2232095.66
Sucursal Centro,Pepsi,2022,12,7476,19318127.75,13556538.73
Sucursal Sur,Coca Cola,2022,12,13172,44574329.95,33138136.06
Sucursal Sur,Fanta,2022,12,1389,1577843.11,1238299.55
Sucursal Sur,Sprite,2022,12,7015,14617060.09,10571055.53
Sucursal Sur,7 Up,2022,12,2427,3897362.23,2852765.89
Sucursal Sur,Pepsi,2022,12,7385,19365975.04,13293701.77
Sucursal Norte,Coca Cola,2023,1,14215,64289292.27,39354931.37
Sucursal Norte,Fanta,2023,1,1042,964413.02,680747.03
Sucursal Norte,Sprite,2023,1,5552,13248055.21,8260442.35
Sucursal Norte,7 Up,2023,1,3511,4870958.28,3609648.11
Sucursal Norte,Pepsi,2023,1,7573,22395158.96,16961415.61
Sucursal Centro,Coca Cola,2023,1,13379,59869341.11,47716469.17
Sucursal Centro,Fanta,2023,1,989,958946.66,731682.15
Sucursal Centro,Sprite,2023,1,5569,15386476.92,10468341.76
Sucursal Centro,7 Up,2023,1,3672,5678774.0,4235159.37
Sucursal Centro,Pepsi,2023,1,8295,24043252.84,16140182.33
Sucursal Sur,Coca Cola,2023,1,13378,53525502.56,41527081.38
Sucursal Sur,Fanta,2023,1,1027,918007.87,621809.45
Sucursal Sur,Sprite,2023,1,5743,13099489.48,10309806.85
Sucursal Sur,7 Up,2023,1,3151,4917105.69,3204185.11
Sucursal Sur,Pepsi,2023,1,8789,26939825.68,17362271.8
Sucursal Norte,Coca Cola,2023,2,13757,61380868.96,37928196.89
Sucursal Norte,Fanta,2023,2,1094,998548.29,725075.78
Sucursal Norte,Sprite,2023,2,6051,15510619.02,9903748.21
Sucursal Norte,7 Up,2023,2,3664,5828787.42,3733256.58
Sucursal Norte,Pepsi,2023,2,8397,25491878.14,17656634.03
Sucursal Centro,Coca Cola,2023,2,13505,60320208.52,42341539.95
Sucursal Centro,Fanta,2023,2,923,917132.07,732845.66
Sucursal Centro,Sprite,2023,2,5340,12961850.01,8715249.49
Sucursal Centro,7 Up,2023,2,3058,4336392.94,3191564.7
Sucursal Centro,Pepsi,2023,2,8226,23474863.34,16422161.63
Sucursal Sur,Coca Cola,2023,2,12635,55501623.15,34030027.35
Sucursal Sur,Fanta,2023,2,1002,977405.62,697343.32
Sucursal Sur,Sprite,2023,2,5776,13635844.14,9490460.18
Sucursal Sur,7 Up,2023,2,3400,4700884.55,2854351.09
Sucursal Sur,Pepsi,2023,2,8201,26130548.16,15917048.08
Sucursal Norte,Coca Cola,2023,3,12432,58162953.1,42352075.19
Sucursal Norte,Fanta,2023,3,1083,932570.56,662632.28
Sucursal Norte,Sprite,2023,3,5448,15044317.56,9043544.5
Sucursal Norte,7 Up,2023,3,3302,5428401.23,4324992.27
Sucursal Norte,Pepsi,2023,3,8125,25191296.87,15703459.94
Sucursal Centro,Coca Cola,2023,3,13566,57808161.18,38566691.36
Sucursal Centro,Fanta,2023,3,1061,955561.16,671335.83
Sucursal Centro,Sprite,2023,3,6195,16391752.89,12195030.38
Sucursal Centro,7 Up,2023,3,3062,4975897.24,3217523.8
Sucursal Centro,Pepsi,2023,3,8254,26542825.3,20399214.1
Sucursal Sur,Coca Cola,2023,3,11984,54060564.94,42772958.75
Sucursal Sur,Fanta,2023,3,1088,916660.13,567976.98
Sucursal Sur,Sprite,2023,3,6036,14816942.61,11052215.19
Sucursal Sur,7 Up,2023,3,3294,5161390.21,3216082.3
Sucursal Sur,Pepsi,2023,3,8766,25004967.28,19763096.38
Sucursal Norte,Coca Cola,2023,4,13805,55646242.9,37105975.46
Sucursal Norte,Fanta,2023,4,1014,919753.39,665164.25
Sucursal Norte,Sprite,2023,4,5589,13640763.47,8261920.97
Sucursal Norte,7 Up,2023,4,3446,4968142.0,3074534.53
Sucursal Norte,Pepsi,2023,4,8177,22431772.39,15914328.18
Sucursal Centro,Coca Cola,2023,4,14373,65866718.58,42639105.22
Sucursal Centro,Fanta,2023,4,1116,946430.31,691861.72
Sucursal Centro,Sprite,2023,4,5353,13623226.46,9508388.15
Sucursal Centro,7 Up,2023,4,3220,4393019.23,2935750.82
Sucursal Centro,Pepsi,2023,4,8162,22778958.58,16268240.24
Sucursal Sur,Coca Cola,2023,4,14379,66391493.58,40593666.5
Sucursal Sur,Fanta,2023,4,967,811125.21,509827.24
Sucursal Sur,Sprite,2023,4,6118,15366275.45,9713305.86
Sucursal Sur,7 Up,2023,4,3283,4896221.93,3109235.51
Sucursal Sur,Pepsi,2023,4,8341,23861219.14,15071311.37
Sucursal Norte,Coca Cola,2023,5,13716,54634272.85,39044162.96
Sucursal Norte,Fanta,2023,5,1083,1045301.72,635355.63
Sucursal Norte,Sprite,2023,5,5856,14856483.8,9246588.64
Sucursal Norte,7 Up,2023,5,3384,5413490.98,3259372.1
Sucursal Norte,Pepsi,2023,5,7600,20828078.64,14266241.47
Sucursal Centro,Coca Cola,2023,5,12861,54012026.97,33721068.3
Sucursal Centro,Fanta,2023,5,925,835455.83,667399.52
Sucursal Centro,Sprite,2023,5,6116,15334779.01,11722345.2
Sucursal Centro,7 Up,2023,5,3275,4855207.36,3358067.96
Sucursal Centro,Pepsi,2023,5,7821,21234372.15,13138202.63
Sucursal Sur,Coca Cola,2023,5,12761,53537334.26,39809927.23
Sucursal Sur,Fanta,2023,5,926,934719.74,585877.63
Sucursal Sur,Sprite,2023,5,5617,14668441.56,10195612.51
Sucursal Sur,7 Up,2023,5,3531,4941201.47,3315588.44
Sucursal Sur,Pepsi,2023,5,7824,23162686.14,16788651.78
Sucursal Norte,Coca Cola,2023,6,12811,51015625.64,32621724.04
Sucursal Norte,Fanta,2023,6,1024,1027967.25,803701.7
Sucursal Norte,Sprite,2023,6,5850,15941758.23,11485851.83
Sucursal Norte,7 Up,2023,6,3485,5735103.25,4283197.7
Sucursal Norte,Pepsi,2023,6,8320,24625113.85,17542974.68
Sucursal Centro,Coca Cola,2023,6,13239,58210001.3,40013951.67
Sucursal Centro,Fanta,2023,6,949,942811.25,569400.4
Sucursal Centro,Sprite,2023,6,6233,17069590.85,10299190.6
Sucursal Centro,7 Up,2023,6,3459,5333022.79,3217414.58
Sucursal Centro,Pepsi,2023,6,7459,24023898.42,16013891.33
Sucursal Sur,Coca Cola,2023,6,13649,65065768.09,43088003.4
Sucursal Sur,Fanta,2023,6,956,933552.55,735869.2
Sucursal Sur,Sprite,2023,6,5990,15311093.81,10682647.53
Sucursal Sur,7 Up,2023,6,3489,5289649.06,3657669.59
Sucursal Sur,Pepsi,2023,6,8485,23542630.73,15029388.02
Sucursal Norte,Coca Cola,2023,7,14298,59050917.48,47160463.14
Sucursal Norte,Fanta,2023,7,937,824891.34,592200.87
Sucursal Norte,Sprite,2023,7,5488,12751469.77,10133488.35
Sucursal Norte,7 Up,2023,7,3298,4948811.64,3100935.17
Sucursal Norte,Pepsi,2023,7,7513,22539976.92,16820095.31
Sucursal Centro,Coca Cola,2023,7,14097,62161658.46,48367462.33
Sucursal Centro,Fanta,2023,7,983,951451.44,661059.45
Sucursal Centro,Sprite,2023,7,6347,15813836.79,11138536.01
Sucursal Centro,7 Up,2023,7,3100,4378401.93,2675547.06
Sucursal Centro,Pepsi,2023,7,7880,23899578.75,18646585.77
Sucursal Sur,Coca Cola,2023,7,13293,52831546.83,41393072.61
Sucursal Sur,Fanta,2023,7,1105,1075268.4,729781.71
Sucursal Sur,Sprite,2023,7,5577,13376766.49,9760747.24
Sucursal Sur,7 Up,2023,7,3231,5163577.88,3474969.27
Sucursal Sur,Pepsi,2023,7,8444,22432783.51,16885460.44
Sucursal Norte,Coca Cola,2023,8,14416,57144730.32,41162729.73
Sucursal Norte,Fanta,2023,8,972,974130.24,650249.41
Sucursal Norte,Sprite,2023,8,6094,16803719.32,13280240.77
Sucursal Norte,7 Up,2023,8,3626,5614612.52,4348357.1
Sucursal Norte,Pepsi,2023,8,8347,23029552.34,17597808.19
Sucursal Centro,Coca Cola,2023,8,12783,60550986.18,39932968.16
Sucursal Centro,Fanta,2023,8,1094,931920.54,742018.59
Sucursal Centro,Sprite,2023,8,5516,12684111.31,8876999.26
Sucursal Centro,7 Up,2023,8,3241,4577356.26,3018237.17
Sucursal Centro,Pepsi,2023,8,8650,22971182.58,17194622.37
Sucursal Sur,Coca Cola,2023,8,12853,56125963.43,36695850.7
Sucursal Sur,Fanta,2023,8,965,800580.55,523970.36
Sucursal Sur,Sprite,2023,8,5319,13765537.15,8974085.67
Sucursal Sur,7 Up,2023,8,3398,5169411.99,4033741.76
Sucursal Sur,Pepsi,2023,8,8007,22779636.16,17292285.23
Sucursal Norte,Coca Cola,2023,9,14562,61917722.29,43799995.62
Sucursal Norte,Fanta,2023,9,1070,1063655.52,641208.34
Sucursal Norte,Sprite,2023,9,5637,14072976.54,10633849.0
Sucursal Norte,7 Up,2023,9,3524,4988150.5,3960011.7
Sucursal Norte,Pepsi,2023,9,7593,21272095.48,13527903.98
Sucursal Centro,Coca Cola,2023,9,13300,60883002.97,43605329.94
Sucursal Centro,Fanta,2023,9,1008,858305.31,562347.68
Sucursal Centro,Sprite,2023,9,6018,13981215.23,10446282.7
Sucursal Centro,7 Up,2023,9,3395,4976118.86,3714044.07
Sucursal Centro,Pepsi,2023,9,8364,23254166.59,16661226.68
Sucursal Sur,Coca Cola,2023,9,13966,67484765.89,44187778.18
Sucursal Sur,Fanta,2023,9,1118,1096089.73,749834.17
Sucursal Sur,Sprite,2023,9,6396,17544951.57,10985196.14
Sucursal Sur,7 Up,2023,9,3455,5016919.9,3970716.82
Sucursal Sur,Pepsi,2023,9,8468,23837987.84,15268519.13
Sucursal Norte,Coca Cola,2023,10,12354,59552464.92,40827966.27
Sucursal Norte,Fanta,2023,10,1030,922681.57,576661.74
Sucursal Norte,Sprite,2023,10,6392,14804795.11,9544098.19
Sucursal Norte,7 Up,2023,10,3314,4566631.25,3160397.67
Sucursal Norte,Pepsi,2023,10,7709,21875747.77,15877374.69
Sucursal Centro,Coca Cola,2023,10,13229,63013872.05,47577472.99
Sucursal Centro,Fanta,2023,10,1093,1083616.24,700789.51
Sucursal Centro,Sprite,2023,10,5685,13086444.72,7935822.39
Sucursal Centro,7 Up,2023,10,3511,5460831.96,3746809.85
Sucursal Centro,Pepsi,2023,10,8766,23356194.34,17873021.58
Sucursal Sur,Coca Cola,2023,10,12301,58914642.23,37014139.11
Sucursal Sur,Fanta,2023,10,968,873718.18,550645.01
Sucursal Sur,Sprite,2023,10,6060,15520875.38,11999683.51
Sucursal Sur,7 Up,2023,10,3410,5365448.25,4179966.26
Sucursal Sur,Pepsi,2023,10,8476,25713222.18,17324735.15
Sucursal Norte,Coca Cola,2023,11,14610,69979321.33,49788334.93
Sucursal Norte,Fanta,2023,11,1053,889022.17,635146.33
Sucursal Norte,Sprite,2023,11,5434,14383978.87,9089247.08
Sucursal Norte,7 Up,2023,11,3670,5424743.54,3957901.21
Sucursal Norte,Pepsi,2023,11,7497,20008907.13,13089473.11
Sucursal Centro,Coca Cola,2023,11,13479,62991365.33,40271940.77
Sucursal Centro,Fanta,2023,11,932,856873.86,611736.15
Sucursal Centro,Sprite,2023,11,5444,13236657.65,9099594.59
Sucursal Centro,7 Up,2023,11,3475,5588044.85,3547142.93
Sucursal Centro,Pepsi,2023,11,7302,20053740.05,13478296.46
Sucursal Sur,Coca Cola,2023,11,12359,52935501.6,37053262.74
Sucursal Sur,Fanta,2023,11,1086,1055137.92,809111.89
Sucursal Sur,Sprite,2023,11,6214,15595265.8,10970951.01
Sucursal Sur,7 Up,2023,11,3369,4664824.01,3118748.03
Sucursal Sur,Pepsi,2023,11,8346,26414449.52,18888616.32
Sucursal Norte,Coca Cola,2023,12,14336,62124134.32,44499637.83
Sucursal Norte,Fanta,2023,12,966,911108.54,707317.77
Sucursal Norte,Sprite,2023,12,5938,15945398.47,10483976.3
Sucursal Norte,7 Up,2023,12,3696,5112738.19,3201176.19
Sucursal Norte,Pepsi,2023,12,8120,23845371.82,14389193.66
Sucursal Centro,Coca Cola,2023,12,12639,50071230.56,31848416.68
Sucursal Centro,Fanta,2023,12,987,932465.68,595256.29
Sucursal Centro,Sprite,2023,12,5306,13454230.96,10606397.99
Sucursal Centro,7 Up,2023,12,3127,4914862.42,3801348.08
Sucursal Centro,Pepsi,2023,12,7236,19351906.24,14344474.89
Sucursal Sur,Coca Cola,2023,12,13583,55897033.28,40055266.43
Sucursal Sur,Fanta,2023,12,1021,935581.85,702640.8
Sucursal Sur,Sprite,2023,12,5492,12967446.44,8378478.48
Sucursal Sur,7 Up,2023,12,3302,5254492.72,3727733.79
Sucursal Sur,Pepsi,2023,12,8225,26511276.45,18282497.93
Sucursal Norte,Coca Cola,2024,1,15456,90887284.17,66290188.95
Sucursal Norte,Fanta,2024,1,830,583027.21,396797.0
Sucursal Norte,Sprite,2024,1,5726,15088446.83,11223068.6
Sucursal Norte,7 Up,2024,1,5461,8751043.54,6451577.1
Sucursal Norte,Pepsi,2024,1,8467,27362903.07,17001855.02
Sucursal Centro,Coca Cola,2024,1,13328,74830213.61,46979459.52
Sucursal Centro,Fanta,2024,1,752,582928.61,405918.39
Sucursal Centro,Sprite,2024,1,4940,13044943.94,8208241.52
Sucursal Centro,7 Up,2024,1,4741,6918946.72,4697717.93
Sucursal Centro,Pepsi,2024,1,8060,28737001.86,19789974.27
Sucursal Sur,Coca Cola,2024,1,15027,86982427.87,63097498.71
Sucursal Sur,Fanta,2024,1,854,586982.06,383109.37
Sucursal Sur,Sprite,2024,1,4804,14363153.91,9791963.14
Sucursal Sur,7 Up,2024,1,5168,7391818.29,4606842.76
Sucursal Sur,Pepsi,2024,1,7291,24320361.25,18494382.56
Sucursal Norte,Coca Cola,2024,2,13624,83181470.72,62388183.01
Sucursal Norte,Fanta,2024,2,743,597337.5,425923.39
Sucursal Norte,Sprite,2024,2,5496,15573281.35,11452805.34
Sucursal Norte,7 Up,2024,2,4647,6395638.2,5010042.82
Sucursal Norte,Pepsi,2024,2,7430,25686557.86,20007939.51
Sucursal Centro,Coca Cola,2024,2,14951,82369830.32,52885097.27
Sucursal Centro,Fanta,2024,2,875,582146.29,391313.63
Sucursal Centro,Sprite,2024,2,5364,13560345.76,8296234.1
Sucursal Centro,7 Up,2024,2,4661,6920443.84,5228542.08
Sucursal Centro,Pepsi,2024,2,7697,25384152.52,15267903.78
Sucursal Sur,Coca Cola,2024,2,15051,84415690.21,62140633.93
Sucursal Sur,Fanta,2024,2,746,585320.54,392418.47
Sucursal Sur,Sprite,2024,2,4998,12871781.71,8625895.0
Sucursal Sur,7 Up,2024,2,4599,6527283.67,5038748.01
Sucursal Sur,Pepsi,2024,2,8387,30206641.68,22049858.37
Sucursal Norte,Coca Cola,2024,3,15859,81900422.57,62349144.24
Sucursal Norte,Fanta,2024,3,886,699517.16,447424.24
Sucursal Norte,Sprite,2024,3,5471,15839295.08,10647554.22
Sucursal Norte,7 Up,2024,3,5178,8423666.06,6262965.86
Sucursal Norte,Pepsi,2024,3,8288,27046578.9,17679332.97
Sucursal Centro,Coca Cola,2024,3,13816,85097148.62,64674775.27
Sucursal Centro,Fanta,2024,3,816,590188.18,370939.12
Sucursal Centro,Sprite,2024,3,5151,14999685.23,11703168.86
Sucursal Centro,7 Up,2024,3,5497,8766928.95,6735006.87
Sucursal Centro,Pepsi,2024,3,7680,29494057.04,20896214.88
Sucursal Sur,Coca Cola,2024,3,13583,70633933.9,50911460.0
Sucursal Sur,Fanta,2024,3,781,607195.85,473547.31
Sucursal Sur,Sprite,2024,3,5616,14671120.9,9008991.24
Sucursal Sur,7 Up,2024,3,5088,7109256.8,4289615.89
Sucursal Sur,Pepsi,2024,3,8320,28660380.45,21351580.81
Sucursal Norte,Coca Cola,2024,4,14420,78804118.6,54345322.94
Sucursal Norte,Fanta,2024,4,807,544102.38,429234.35
Sucursal Norte,Sprite,2024,4,5396,16061383.26,10877615.32
Sucursal Norte,7 Up,2024,4,5178,8050366.64,4978295.3
Sucursal Norte,Pepsi,2024,4,8722,28937203.87,19382445.78
Sucursal Centro,Coca Cola,2024,4,15797,87984193.03,60027243.73
Sucursal Centro,Fanta,2024,4,879,657311.04,458405.08
Sucursal Centro,Sprite,2024,4,5253,14276533.19,10766184.03
Sucursal Centro,7 Up,2024,4,5039,7295273.96,5789801.55
Sucursal Centro,Pepsi,2024,4,7526,26395650.03,19237908.16
Sucursal Sur,Coca Cola,2024,4,13999,82905826.53,54538304.45
Sucursal Sur,Fanta,2024,4,816,615065.08,393461.71
Sucursal Sur,Sprite,2024,4,5218,15430155.24,10153954.03
Sucursal Sur,7 Up,2024,4,5019,7087624.48,4260141.27
Sucursal Sur,Pepsi,2024,4,7799,30216791.29,22744725.09
Sucursal Norte,Coca Cola,2024,5,14330,73800440.15,44934926.17
Sucursal Norte,Fanta,2024,5,744,494444.86,390819.29
Sucursal Norte,Sprite,2024,5,5401,13554008.73,9384688.39
Sucursal Norte,7 Up,2024,5,5364,8423604.38,5585118.43
Sucursal Norte,Pepsi,2024,5,8692,29135830.71,21826208.1
Sucursal Centro,Coca Cola,2024,5,13681,74279205.9,56591402.61
Sucursal Centro,Fanta,2024,5,860,613212.19,405875.98
Sucursal Centro,Sprite,2024,5,4797,12811448.75,9283178.03
Sucursal Centro,7 Up,2024,5,4700,6774535.34,5083929.06
Sucursal Centro,Pepsi,2024,5,8586,31146901.36,22251709.25
Sucursal Sur,Coca Cola,2024,5,15548,96215631.6,68876773.39
Sucursal Sur,Fanta,2024,5,845,606527.36,410565.38
Sucursal Sur,Sprite,2024,5,5305,13989562.88,9895753.21
Sucursal Sur,7 Up,2024,5,4824,7260612.08,5745603.34
Sucursal Sur,Pepsi,2024,5,8056,26489844.88,19966579.64
Sucursal Norte,Coca Cola,2024,6,13912,77156547.68,60319686.04
Sucursal Norte,Fanta,2024,6,798,577960.14,427414.96
Sucursal Norte,Sprite,2024,6,4914,13659730.19,8660059.42
Sucursal Norte,7 Up,2024,6,4904,6639501.58,4006324.32
Sucursal Norte,Pepsi,2024,6,7403,25926755.46,18341217.05
Sucursal Centro,Coca Cola,2024,6,14912,90691971.11,55264732.13
Sucursal Centro,Fanta,2024,6,852,644701.21,424653.53
Sucursal Centro,Sprite,2024,6,5508,16281727.65,9918635.69
Sucursal Centro,7 Up,2024,6,4572,7487016.63,5901975.71
Sucursal Centro,Pepsi,2024,6,7290,25880806.88,16641032.34
Sucursal Sur,Coca Cola,2024,6,15314,85245845.58,57933373.71
Sucursal Sur,Fanta,2024,6,851,686681.81,516601.6
Sucursal Sur,Sprite,2024,6,5161,15379552.73,10169432.37
Sucursal Sur,7 Up,2024,6,4639,6448555.34,4698302.84
Sucursal Sur,Pepsi,2024,6,8121,29813317.95,21790492.46
