Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,7 Up,2022,3,2452,4025088.35,2649226.11
Sucursal Sur,Pepsi,2022,3,8264,20650549.87,15212000.47
Sucursal Norte,Coca Cola,2022,4,11649,42911282.31,29561597.46
Sucursal Norte,Fanta,2022,4,1285,1342875.72,897159.44
Sucursal Norte,Sprite,2022,4,6729,13992434.41,9353769.94
Sucursal Norte,7 Up,2022,4,2356,3858843.8,2657494.68
Sucursal Norte,Pepsi,2022,4,7785,20019155.76,15093415.42
Sucursal Centro,Coca Cola,2022,4,12437,45082056.71,33268553.68
Sucursal Centro,Fanta,2022,4,1331,1539990.94,954895.99
Sucursal Centro,Sprite,2022,4,6658,15892557.3,10396935.3
Sucursal Centro,7 Up,2022,4,2391,3320482.75,2366725.65
Sucursal Centro,Pepsi,2022,4,7335,18431032.04,12763342.68
Sucursal Sur,Coca Cola,2022,4,12045,37311528.73,24943878.46
Sucursal Sur,Fanta,2022,4,1401,1566256.54,1250777.72
Sucursal Sur,Sprite,2022,4,5849,13893759.34,9157703.39
Sucursal Sur,7 Up,2022,4,2137,2912410.57,1982936.79
Sucursal Sur,Pepsi,2022,4,7850,20478867.3,12813838.42
Sucursal Norte,Coca Cola,2022,5,12181,40005453.03,27825066.71
Sucursal Norte,Fanta,2022,5,1315,1452966.28,1094238.24
Sucursal Norte,Sprite,2022,5,6182,14721170.3,10790836.33
Sucursal Norte,7 Up,2022,5,2294,3152225.36,2348948.85
Sucursal Norte,Pepsi,2022,5,8700,23312391.57,16634455.3
Sucursal Centro,Coca Cola,2022,5,13226,47103599.73,35666256.75
Sucursal Centro,Fanta,2022,5,1291,1399940.95,967648.38
Sucursal Centro,Sprite,2022,5,6575,15748841.14,10431338.1
Sucursal Centro,7 Up,2022,5,2153,3028377.34,2067450.88
Sucursal Centro,Pepsi,2022,5,7835,20918361.26,15494035.24
Sucursal Sur,Coca Cola,2022,5,11534,37682715.19,24146418.55
Sucursal Sur,Fanta,2022,5,1315,1540246.94,1001484.87
Sucursal Sur,Sprite,2022,5,6635,15281432.05,11195820.08
Sucursal Sur,7 Up,2022,5,2102,3234240.36,2262154.86
Sucursal Sur,Pepsi,2022,5,8232,21203218.72,14687659.87
Sucursal Norte,Coca Cola,2022,6,13191,40301627.64,27907022.21
Sucursal Norte,Fanta,2022,6,1236,1557341.03,1199534.14
Sucursal Norte,Sprite,2022,6,6062,13957269.35,10715915.18
Sucursal Norte,7 Up,2022,6,2232,3356195.03,2396608.79
Sucursal Norte,Pepsi,2022,6,7463,18595133.48,12092641.28
Sucursal Centro,Coca Cola,2022,6,12548,45213874.41,30937962.1
Sucursal Centro,Fanta,2022,6,1244,1429610.64,1079915.83
Sucursal Centro,Sprite,2022,6,6506,16099252.31,11526080.04
Sucursal Centro,7 Up,2022,6,2207,3378666.05,2551938.32
Sucursal Centro,Pepsi,2022,6,7336,18780677.77,12015881.95
Sucursal Sur,Coca Cola,2022,6,12675,46969727.61,29979363.26
Sucursal Sur,Fanta,2022,6,1253,1352688.6,885956.45
Sucursal Sur,Sprite,2022,6,6032,14627488.53,9129907.43
Sucursal Sur,7 Up,2022,6,2368,3591835.36,2684420.57
Sucursal Sur,Pepsi,2022,6,8065,18161299.91,12399240.81
Sucursal Norte,Coca Cola,2022,7,13251,42509391.03,25963444.72
Sucursal Norte,Fanta,2022,7,1372,1447975.63,885937.6
Sucursal Norte,Sprite,2022,7,6349,14060574.4,10025841.16
Sucursal Norte,7 Up,2022,7,2285,3439238.26,2451561.07
Sucursal Norte,Pepsi,2022,7,8422,19524080.12,12558371.09
Sucursal Centro,Coca Cola,2022,7,11931,36732570.59,26887805.39
Sucursal Centro,Fanta,2022,7,1169,1390825.0,949048.84
Sucursal Centro,Sprite,2022,7,6969,17221703.2,12718166.3
Sucursal Centro,7 Up,2022,7,2404,3890281.21,2518654.43
Sucursal Centro,Pepsi,2022,7,7398,16690382.58,13056238.89
Sucursal Sur,Coca Cola,2022,7,11214,34568168.48,24090579.94
Sucursal Sur,Fanta,2022,7,1252,1444465.42,913080.05
Sucursal Sur,Sprite,2022,7,5910,14017432.53,10802437.8
Sucursal Sur,7 Up,2022,7,2033,2749583.19,1761514.19
Sucursal Sur,Pepsi,2022,7,8571,19704288.57,13279987.44
Sucursal Norte,Coca Cola,2022,8,11385,41794697.58,29171304.77
Sucursal Norte,Fanta,2022,8,1199,1510632.02,923416.97
Sucursal Norte,Sprite,2022,8,6149,13173888.11,8076343.35
Sucursal Norte,7 Up,2022,8,2302,3339516.04,2353555.32
Sucursal Norte,Pepsi,2022,8,8033,19398406.3,12682505.05
Sucursal Centro,Coca Cola,2022,8,11995,41445219.56,26857966.08
Sucursal Centro,Fanta,2022,8,1375,1702780.85,1316315.74
Sucursal Centro,Sprite,2022,8,6448,15173789.41,9190694.44
Sucursal Centro,7 Up,2022,8,2381,3410882.88,2219581.24
Sucursal Centro,Pepsi,2022,8,7410,17421252.99,13872229.3
Sucursal Sur,Coca Cola,2022,8,12206,44067351.69,33880372.02
Sucursal Sur,Fanta,2022,8,1349,1450977.33,879769.68
Sucursal Sur,Sprite,2022,8,6140,14077618.54,9677622.86
Sucursal Sur,7 Up,2022,8,2092,3282398.92,2139578.13
Sucursal Sur,Pepsi,2022,8,7505,17354218.12,12359137.85
Sucursal Norte,Coca Cola,2022,9,12947,42791621.4,27487015.59
Sucursal Norte,Fanta,2022,9,1272,1596917.85,1092048.0
Sucursal Norte,Sprite,2022,9,6103,14257574.7,8860220.27
Sucursal Norte,7 Up,2022,9,2215,3214699.72,2249494.65
Sucursal Norte,Pepsi,2022,9,8508,21034754.17,16643596.71
Sucursal Centro,Coca Cola,2022,9,12604,44512285.24,32484698.94
Sucursal Centro,Fanta,2022,9,1325,1388267.96,1101643.45
Sucursal Centro,Sprite,2022,9,6639,16481365.56,10872979.93
Sucursal Centro,7 Up,2022,9,2106,3337798.3,2301666.73
Sucursal Centro,Pepsi,2022,9,7612,16801967.62,12707788.71
Sucursal Sur,Coca Cola,2022,9,11592,35442645.18,23853389.05
Sucursal Sur,Fanta,2022,9,1173,1267077.13,790669.64
Sucursal Sur,Sprite,2022,9,6374,15721435.79,11097658.98
Sucursal Sur,7 Up,2022,9,2222,3147636.62,2215144.94
Sucursal Sur,Pepsi,2022,9,8358,19472594.05,14853790.51
Sucursal Norte,Coca Cola,2022,10,13252,45956212.06,31721448.1
Sucursal Norte,Fanta,2022,10,1233,1399494.16,1100508.45
Sucursal Norte,Sprite,2022,10,7067,16958357.11,11249057.61
Sucursal Norte,7 Up,2022,10,2229,3624937.72,2657771.05
Sucursal Norte,Pepsi,2022,10,8745,21296447.73,15181861.02
Sucursal Centro,Coca Cola,2022,10,12071,43659500.31,30669384.86
Sucursal Centro,Fanta,2022,10,1253,1419164.07,1064061.66
Sucursal Centro,Sprite,2022,10,7115,14824651.86,11469332.23
Sucursal Centro,7 Up,2022,10,2058,3139401.56,2034373.07
Sucursal Centro,Pepsi,2022,10,7533,17128842.71,11075887.07
Sucursal Sur,Coca Cola,2022,10,12477,38288271.51,23294173.43
Sucursal Sur,Fanta,2022,10,1207,1285702.05,816676.8
Sucursal Sur,Sprite,2022,10,6538,16270369.17,11204371.84
Sucursal Sur,7 Up,2022,10,2087,3066497.03,2453103.49
Sucursal Sur,Pepsi,2022,10,8395,19830965.67,14187129.08
Sucursal Norte,Coca Cola,2022,11,12580,45835254.06,27589875.37
Sucursal Norte,Fanta,2022,11,1270,1566714.23,1005656.3
Sucursal Norte,Sprite,2022,11,6588,15188298.39,10297184.81
Sucursal Norte,7 Up,2022,11,2427,3786674.44,2757612.05
Sucursal Norte,Pepsi,2022,11,8318,21412358.73,14792962.53
Sucursal Centro,Coca Cola,2022,11,12535,39287320.14,26472580.54
Sucursal Centro,Fanta,2022,11,1309,1396957.94,976256.91
Sucursal Centro,Sprite,2022,11,6499,15342225.97,10757843.23
Sucursal Centro,7 Up,2022,11,2175,3512700.98,2708617.66
Sucursal Centro,Pepsi,2022,11,8050,21205456.77,15344731.68
Sucursal Sur,Coca Cola,2022,11,12700,41840697.29,32543919.14
Sucursal Sur,Fanta,2022,11,1376,1462063.99,916096.8
Sucursal Sur,Sprite,2022,11,6680,13974202.41,9417240.83
Sucursal Sur,7 Up,2022,11,2459,3462652.18,2435973.5
Sucursal Sur,Pepsi,2022,11,8359,21417904.32,15408149.51
Sucursal Norte,Coca Cola,2022,12,12310,41562377.06,31829536.37
Sucursal Norte,Fanta,2022,12,1373,1649016.89,1088970.79
Sucursal Norte,Sprite,2022,12,7031,16008180.28,11397649.22
Sucursal Norte,7 Up,2022,12,2364,3599526.74,2595752.28
Sucursal Norte,Pepsi,2022,12,7898,19226656.92,13640734.11
Sucursal Centro,Coca Cola,2022,12,13283,42343497.58,30552083.94
Sucursal Centro,Fanta,2022,12,1159,1463530.27,1071071.24
Sucursal Centro,Sprite,2022,12,6731,15440447.7,11765710.93
Sucursal Centro,7 Up,2022,12,2223,3204814.37,2288723.09
Sucursal Centro,Pepsi,2022,12,8549,19622253.01,13908246.37
Sucursal Sur,Coca Cola,2022,12,13027,45092661.74,28667538.23
Sucursal Sur,Fanta,2022,12,1223,1383383.67,859133.75
Sucursal Sur,Sprite,2022,12,5869,13995020.47,8684042.65
Sucursal Sur,7 Up,2022,12,2374,3359319.32,2683765.38
Sucursal Sur,Pepsi,2022,12,8354,19446263.76,13337326.61
Sucursal Norte,Coca Cola,2023,1,13291,58368158.53,41931703.22
Sucursal Norte,Fanta,2023,1,1013,842072.22,649073.38
Sucursal Norte,Sprite,2023,1,5802,13999444.09,10253999.33
Sucursal Norte,7 Up,2023,1,3244,5098450.64,3653489.32
Sucursal Norte,Pepsi,2023,1,8269,22611256.44,16070622.7
Sucursal Centro,Coca Cola,2023,1,12279,52557292.7,32737703.55
Sucursal Centro,Fanta,2023,1,1071,997606.38,687604.66
Sucursal Centro,Sprite,2023,1,5999,13740494.9,9741503.68
Sucursal Centro,7 Up,2023,1,3469,4863233.07,3352265.27
Sucursal Centro,Pepsi,2023,1,7888,22948306.66,17513331.18
Sucursal Sur,Coca Cola,2023,1,13172,53072332.52,32893202.55
Sucursal Sur,Fanta,2023,1,1057,1041596.95,733715.26
Sucursal Sur,Sprite,2023,1,5671,15181539.1,11180320.79
Sucursal Sur,7 Up,2023,1,3634,5351731.12,3330742.76
Sucursal Sur,Pepsi,2023,1,8441,26435584.78,17187204.94
Sucursal Norte,Coca Cola,2023,2,12719,61003668.61,45022170.42
Sucursal Norte,Fanta,2023,2,1001,945171.26,749235.24
Sucursal Norte,Sprite,2023,2,5582,13782884.23,8562828.84
Sucursal Norte,7 Up,2023,2,3600,5641940.23,3437871.72
Sucursal Norte,Pepsi,2023,2,8427,23907925.92,17680514.01
Sucursal Centro,Coca Cola,2023,2,14077,62616169.36,43977202.26
Sucursal Centro,Fanta,2023,2,1011,908815.7,695386.37
Sucursal Centro,Sprite,2023,2,5297,13793503.71,9705216.56
Sucursal Centro,7 Up,2023,2,3226,4860977.37,3871851.36
Sucursal Centro,Pepsi,2023,2,7744,22487025.14,17615349.84
Sucursal Sur,Coca Cola,2023,2,12679,58267436.05,38647346.0
Sucursal Sur,Fanta,2023,2,1102,1063187.91,639797.98
Sucursal Sur,Sprite,2023,2,5547,13213161.72,8311815.21
Sucursal Sur,7 Up,2023,2,3683,5686792.62,3902271.04
Sucursal Sur,Pepsi,2023,2,7865,22040458.64,17392732.82
Sucursal Norte,Coca Cola,2023,3,13626,57164957.5,45248736.63
Sucursal Norte,Fanta,2023,3,1085,933169.08,698766.19
Sucursal Norte,Sprite,2023,3,5826,15664374.93,11871668.32
Sucursal Norte,7 Up,2023,3,3680,5176178.73,3292286.1
Sucursal Norte,Pepsi,2023,3,8753,27294651.74,20566330.05
Sucursal Centro,Coca Cola,2023,3,12936,61796008.72,43982814.02
Sucursal Centro,Fanta,2023,3,1052,915344.63,661990.56
Sucursal Centro,Sprite,2023,3,5896,14041806.87,9873215.81
Sucursal Centro,7 Up,2023,3,3275,4720039.89,3285552.47
Sucursal Centro,Pepsi,2023,3,8615,27764629.23,16928467.35
Sucursal Sur,Coca Cola,2023,3,12874,55615697.51,41608823.95
Sucursal Sur,Fanta,2023,3,1029,1024185.52,617716.94
Sucursal Sur,Sprite,2023,3,6325,16212461.69,10573613.06
Sucursal Sur,7 Up,2023,3,3326,5323452.18,4091710.52
Sucursal Sur,Pepsi,2023,3,8156,25694252.37,16664459.12
Sucursal Norte,Coca Cola,2023,4,13278,58888198.25,36053472.74
Sucursal Norte,Fanta,2023,4,1112,1033299.58,772044.24
Sucursal Norte,Sprite,2023,4,5267,13005062.24,9741942.74
Sucursal Norte,7 Up,2023,4,3670,5676212.79,4240334.59
Sucursal Norte,Pepsi,2023,4,8226,25807416.83,17273610.52
Sucursal Centro,Coca Cola,2023,4,12935,51813474.62,37943189.45
Sucursal Centro,Fanta,2023,4,1106,1084068.7,739433.05
Sucursal Centro,Sprite,2023,4,6139,17023431.6,12279990.7
Sucursal Centro,7 Up,2023,4,3106,4988272.98,3716009.52
Sucursal Centro,Pepsi,2023,4,7605,22355999.73,15163411.28
Sucursal Sur,Coca Cola,2023,4,13825,57390336.68,36250688.09
Sucursal Sur,Fanta,2023,4,967,865556.87,524389.7
Sucursal Sur,Sprite,2023,4,5889,14492069.26,9441394.05
Sucursal Sur,7 Up,2023,4,3413,4994513.77,3979543.63
Sucursal Sur,Pepsi,2023,4,8617,25858669.17,16705796.74
Sucursal Norte,Coca Cola,2023,5,13646,56136641.81,41489231.47
Sucursal Norte,Fanta,2023,5,927,929398.26,589417.04
Sucursal Norte,Sprite,2023,5,6132,15509022.36,10886902.4
Sucursal Norte,7 Up,2023,5,3361,4951556.03,3698910.64
Sucursal Norte,Pepsi,2023,5,8539,25779272.28,17223643.96
Sucursal Centro,Coca Cola,2023,5,14094,58506457.73,40276599.23
Sucursal Centro,Fanta,2023,5,1021,965911.02,665479.59
Sucursal Centro,Sprite,2023,5,6294,17067255.05,12947444.05
Sucursal Centro,7 Up,2023,5,3170,4570195.44,3082597.9
Sucursal Centro,Pepsi,2023,5,8136,25459867.8,17390286.14
Sucursal Sur,Coca Cola,2023,5,12259,56569319.77,36435812.54
Sucursal Sur,Fanta,2023,5,1028,1005725.63,755810.15
Sucursal Sur,Sprite,2023,5,6216,15727868.11,12076441.72
Sucursal Sur,7 Up,2023,5,3315,5419441.68,3497634.32
Sucursal Sur,Pepsi,2023,5,8618,26087710.94,20530569.61
Sucursal Norte,Coca Cola,2023,6,13620,62727767.4,41443533.58
Sucursal Norte,Fanta,2023,6,1111,971743.75,742492.98
Sucursal Norte,Sprite,2023,6,6076,16179665.86,10711093.76
Sucursal Norte,7 Up,2023,6,3269,4702321.33,3096916.94
Sucursal Norte,Pepsi,2023,6,7342,20429119.86,16315768.51
Sucursal Centro,Coca Cola,2023,6,14030,62110137.64,43758526.46
Sucursal Centro,Fanta,2023,6,1014,964841.38,753467.66
Sucursal Centro,Sprite,2023,6,6033,15239851.16,9854623.52
Sucursal Centro,7 Up,2023,6,3249,4483969.81,3505131.38
Sucursal Centro,Pepsi,2023,6,7981,21613312.58,15552260.62
Sucursal Sur,Coca Cola,2023,6,14058,57203761.05,35793940.84
Sucursal Sur,Fanta,2023,6,1062,954441.66,612416.25
Sucursal Sur,Sprite,2023,6,6151,14531938.88,10224948.97
Sucursal Sur,7 Up,2023,6,3399,4838048.19,3409040.65
Sucursal Sur,Pepsi,2023,6,7460,19877947.93,12467437.62
Sucursal Norte,Coca Cola,2023,7,13082,62637693.87,41765524.59
Sucursal Norte,Fanta,2023,7,1025,874416.58,618874.32
Sucursal Norte,Sprite,2023,7,5579,13616069.6,10817279.38
Sucursal Norte,7 Up,2023,7,3463,5552099.12,4232759.69
Sucursal Norte,Pepsi,2023,7,7926,25217168.53,16719450.29
Sucursal Centro,Coca Cola,2023,7,14170,62135302.69,46500895.94
Sucursal Centro,Fanta,2023,7,964,808740.58,612121.86
Sucursal Centro,Sprite,2023,7,5304,12736086.17,8805789.3
Sucursal Centro,7 Up,2023,7,3592,4954888.63,3913769.92
Sucursal Centro,Pepsi,2023,7,7281,20101830.52,14978898.36
Sucursal Sur,Coca Cola,2023,7,13207,53899024.87,39713629.86
Sucursal Sur,Fanta,2023,7,1003,946283.16,739579.09
Sucursal Sur,Sprite,2023,7,6374,14993143.66,9381586.51
Sucursal Sur,7 Up,2023,7,3187,4777202.59,3200658.08
Sucursal Sur,Pepsi,2023,7,8415,22883586.83,17793478.36
Sucursal Norte,Coca Cola,2023,8,13406,58951740.59,40638348.94
Sucursal Norte,Fanta,2023,8,1027,1016343.04,765235.93
Sucursal Norte,Sprite,2023,8,5349,14453350.93,10722685.36
Sucursal Norte,7 Up,2023,8,3611,5351245.63,4040405.39
Sucursal Norte,Pepsi,2023,8,7545,22483833.81,17250285.54
Sucursal Centro,Coca Cola,2023,8,13396,54258060.9,40624813.04
Sucursal Centro,Fanta,2023,8,1003,944861.58,579534.62
Sucursal Centro,Sprite,2023,8,6059,16121272.33,11739283.36
Sucursal Centro,7 Up,2023,8,3453,5609615.62,4447330.55
Sucursal Centro,Pepsi,2023,8,8782,27842154.57,18076517.58
Sucursal Sur,Coca Cola,2023,8,12050,47672353.07,34735285.55
Sucursal Sur,Fanta,2023,8,978,838767.46,640740.16
Sucursal Sur,Sprite,2023,8,6040,14836240.33,11195498.16
Sucursal Sur,7 Up,2023,8,3556,5102055.84,3585861.81
Sucursal Sur,Pepsi,2023,8,8200,23990112.97,16161448.35
Sucursal Norte,Coca Cola,2023,9,13290,61326202.52,47369977.02
Sucursal Norte,Fanta,2023,9,1123,1129314.43,846882.25
Sucursal Norte,Sprite,2023,9,5301,13458732.6,10149304.93
Sucursal Norte,7 Up,2023,9,3052,4807181.45,3210577.89
Sucursal Norte,Pepsi,2023,9,8734,23807033.36,16164881.99
Sucursal Centro,Coca Cola,2023,9,13878,66480725.51,44866401.76
Sucursal Centro,Fanta,2023,9,1109,1006605.19,736499.46
Sucursal Centro,Sprite,2023,9,5548,12887148.91,9262846.44
Sucursal Centro,7 Up,2023,9,3525,5587559.18,4422419.6
Sucursal Centro,Pepsi,2023,9,7888,23360750.56,14861387.8
Sucursal Sur,Coca Cola,2023,9,14311,62320278.01,42664725.49
Sucursal Sur,Fanta,2023,9,993,883195.62,553761.52
Sucursal Sur,Sprite,2023,9,5322,14075424.02,8724337.6
Sucursal Sur,7 Up,2023,9,3300,5143199.32,3951516.33
Sucursal Sur,Pepsi,2023,9,8046,23323061.72,16503228.78
Sucursal Norte,Coca Cola,2023,10,12835,53930126.99,40784028.32
Sucursal Norte,Fanta,2023,10,1007,961098.37,642653.89
Sucursal Norte,Sprite,2023,10,5919,13482943.26,10198876.63
Sucursal Norte,7 Up,2023,10,3346,5141135.43,3823029.24
Sucursal Norte,Pepsi,2023,10,8368,26208445.02,17870970.7
Sucursal Centro,Coca Cola,2023,10,13205,54161159.05,41185291.89
Sucursal Centro,Fanta,2023,10,983,974514.13,730239.79
Sucursal Centro,Sprite,2023,10,5850,14051762.99,9129401.1
Sucursal Centro,7 Up,2023,10,3532,4829846.5,3285290.66
Sucursal Centro,Pepsi,2023,10,7639,24269286.68,17689128.28
Sucursal Sur,Coca Cola,2023,10,12946,61913092.85,44952126.75
Sucursal Sur,Fanta,2023,10,1043,876746.94,682148.74
Sucursal Sur,Sprite,2023,10,6118,17015231.06,10355016.02
Sucursal Sur,7 Up,2023,10,3155,4444180.17,2672504.91
Sucursal Sur,Pepsi,2023,10,7899,22392634.82,16319042.49
Sucursal Norte,Coca Cola,2023,11,13316,55256616.69,38461030.1
Sucursal Norte,Fanta,2023,11,1084,971198.98,734421.14
Sucursal Norte,Sprite,2023,11,5377,14451104.74,9034729.53
Sucursal Norte,7 Up,2023,11,3123,4658911.49,3210111.57
Sucursal Norte,Pepsi,2023,11,7687,21620060.53,15988239.52
Sucursal Centro,Coca Cola,2023,11,14090,60585431.65,39773584.17
Sucursal Centro,Fanta,2023,11,1083,1027884.59,815566.15
Sucursal Centro,Sprite,2023,11,5482,15063575.08,10406204.7
Sucursal Centro,7 Up,2023,11,3552,5619042.59,3643824.37
Sucursal Centro,Pepsi,2023,11,7710,23984563.98,16529233.73
Sucursal Sur,Coca Cola,2023,11,12238,53487042.43,38983289.85
Sucursal Sur,Fanta,2023,11,946,854813.99,612071.03
Sucursal Sur,Sprite,2023,11,5761,13197604.28,9029299.36
Sucursal Sur,7 Up,2023,11,3101,4309699.72,2757997.58
Sucursal Sur,Pepsi,2023,11,8181,24322125.69,17303600.14
Sucursal Norte,Coca Cola,2023,12,12286,55166558.09,42420864.79
Sucursal Norte,Fanta,2023,12,1117,1098495.45,751585.53
Sucursal Norte,Sprite,2023,12,6341,15522057.62,9716190.95
Sucursal Norte,7 Up,2023,12,3358,4931198.8,3649727.56
Sucursal Norte,Pepsi,2023,12,7661,20649848.23,12845562.28
Sucursal Centro,Coca Cola,2023,12,14140,65301368.98,41545091.55
Sucursal Centro,Fanta,2023,12,1083,1023756.15,693593.7
Sucursal Centro,Sprite,2023,12,6096,16362525.43,12329859.41
Sucursal Centro,7 Up,2023,12,3050,4192033.08,2765813.75
Sucursal Centro,Pepsi,2023,12,8000,21458029.01,15568805.88
Sucursal Sur,Coca Cola,2023,12,14202,65056957.64,40605561.65
Sucursal Sur,Fanta,2023,12,925,866592.21,650543.21
Sucursal Sur,Sprite,2023,12,5438,13590723.05,10802373.21
Sucursal Sur,7 Up,2023,12,3243,4968311.41,3341006.44
Sucursal Sur,Pepsi,2023,12,8697,27654342.33,18712786.25
Sucursal Norte,Coca Cola,2024,1,15037,88974085.56,54015644.28
Sucursal Norte,Fanta,2024,1,883,697352.53,503854.08
Sucursal Norte,Sprite,2024,1,5244,14332983.32,10732904.57
Sucursal Norte,7 Up,2024,1,5057,6991015.27,5060901.44
Sucursal Norte,Pepsi,2024,1,7246,27830615.45,20351659.14
Sucursal Centro,Coca Cola,2024,1,15618,93099071.77,70305390.36
Sucursal Centro,Fanta,2024,1,814,594200.4,367488.71
Sucursal Centro,Sprite,2024,1,5111,12969612.01,8941972.29
Sucursal Centro,7 Up,2024,1,5156,8349675.98,5496460.17
Sucursal Centro,Pepsi,2024,1,7771,25472489.71,17286183.99
Sucursal Sur,Coca Cola,2024,1,14611,87776653.24,63930560.02
Sucursal Sur,Fanta,2024,1,846,605505.16,426138.51
Sucursal Sur,Sprite,2024,1,5019,13763973.25,10768941.18
Sucursal Sur,7 Up,2024,1,4724,6935938.61,5017148.07
Sucursal Sur,Pepsi,2024,1,8062,26824021.65,19631348.31
Sucursal Norte,Coca Cola,2024,2,14762,76609680.5,60660975.06
Sucursal Norte,Fanta,2024,2,852,643361.92,453237.02
Sucursal Norte,Sprite,2024,2,5370,15946062.53,11841377.74
Sucursal Norte,7 Up,2024,2,5046,8217929.43,5734658.1
Sucursal Norte,Pepsi,2024,2,7488,25961341.12,18260012.64
Sucursal Centro,Coca Cola,2024,2,15210,83134532.77,62679772.34
Sucursal Centro,Fanta,2024,2,850,634273.94,432386.69
Sucursal Centro,Sprite,2024,2,4850,12474790.03,8396899.25
Sucursal Centro,7 Up,2024,2,5171,7201505.12,5418611.3
Sucursal Centro,Pepsi,2024,2,7922,29980638.07,20942069.69
Sucursal Sur,Coca Cola,2024,2,14145,73637634.8,58560038.87
Sucursal Sur,Fanta,2024,2,825,574197.57,435564.58
Sucursal Sur,Sprite,2024,2,5469,14940426.34,10145203.81
Sucursal Sur,7 Up,2024,2,5560,8905868.17,6118057.64
Sucursal Sur,Pepsi,2024,2,8376,32379775.49,19498533.56
Sucursal Norte,Coca Cola,2024,3,15986,88721404.3,70350001.2
Sucursal Norte,Fanta,2024,3,797,636456.73,483650.42
Sucursal Norte,Sprite,2024,3,5364,15153761.17,11581488.22
Sucursal Norte,7 Up,2024,3,5267,8365592.34,5947487.19
Sucursal Norte,Pepsi,2024,3,8050,29602498.85,20209371.48
Sucursal Centro,Coca Cola,2024,3,13544,74673928.46,52616204.82
Sucursal Centro,Fanta,2024,3,887,687465.06,422173.46
Sucursal Centro,Sprite,2024,3,4922,14108716.89,8934488.96
Sucursal Centro,7 Up,2024,3,5475,7606568.35,5105416.72
Sucursal Centro,Pepsi,2024,3,7535,25230601.53,19092758.79
Sucursal Sur,Coca Cola,2024,3,13934,73797444.54,48208421.42
Sucursal Sur,Fanta,2024,3,750,525671.88,338199.75
Sucursal Sur,Sprite,2024,3,5360,16386596.48,10357828.56
Sucursal Sur,7 Up,2024,3,5233,7169361.13,4451260.93
Sucursal Sur,Pepsi,2024,3,7915,28151087.34,22485798.84
Sucursal Norte,Coca Cola,2024,4,15062,78158354.68,54686955.57
Sucursal Norte,Fanta,2024,4,746,596117.77,424565.01
Sucursal Norte,Sprite,2024,4,5590,16965280.02,12505722.5
Sucursal Norte,7 Up,2024,4,4819,7415560.45,4980376.8
Sucursal Norte,Pepsi,2024,4,8366,27791923.94,20111061.99
Sucursal Centro,Coca Cola,2024,4,14210,87747102.61,58902671.15
Sucursal Centro,Fanta,2024,4,802,630857.38,406780.5
Sucursal Centro,Sprite,2024,4,4992,13042494.98,9855259.77
Sucursal Centro,7 Up,2024,4,4785,7736576.53,5949377.77
Sucursal Centro,Pepsi,2024,4,8049,30547632.13,21938140.19
Sucursal Sur,Coca Cola,2024,4,14662,83295948.39,62010457.46
Sucursal Sur,Fanta,2024,4,792,605216.19,452044.22
Sucursal Sur,Sprite,2024,4,5086,15509698.69,10620878.21
Sucursal Sur,7 Up,2024,4,5136,8460230.7,5826348.6
Sucursal Sur,Pepsi,2024,4,8319,29826127.25,23535584.22
Sucursal Norte,Coca Cola,2024,5,16097,83742619.87,50735214.52
Sucursal Norte,Fanta,2024,5,798,641791.57,508569.12
Sucursal Norte,Sprite,2024,5,5366,16043744.62,10237296.96
Sucursal Norte,7 Up,2024,5,4676,7355451.65,5280159.22
Sucursal Norte,Pepsi,2024,5,7870,29108382.44,18451888.97
Sucursal Centro,Coca Cola,2024,5,15247,93094426.9,59507735.9
Sucursal Centro,Fanta,2024,5,858,597028.09,410593.84
Sucursal Centro,Sprite,2024,5,5556,16803751.82,11213838.83
Sucursal Centro,7 Up,2024,5,4711,6600716.97,4330341.38
Sucursal Centro,Pepsi,2024,5,7694,29692348.4,19127242.51
Sucursal Sur,Coca Cola,2024,5,13219,76380912.87,47523797.19
Sucursal Sur,Fanta,2024,5,860,609192.23,379668.68
Sucursal Sur,Sprite,2024,5,5121,14929271.99,9598470.08
Sucursal Sur,7 Up,2024,5,5519,7870952.81,5710918.29
Sucursal Sur,Pepsi,2024,5,7500,27027062.22,18804724.5
Sucursal Norte,Coca Cola,2024,6,13746,80717940.92,62769230.88
Sucursal Norte,Fanta,2024,6,836,654771.59,418738.08
Sucursal Norte,Sprite,2024,6,4955,12738682.89,9468591.35
Sucursal Norte,7 Up,2024,6,4692,6602786.02,4740181.47
Sucursal Norte,Pepsi,2024,6,7585,27671140.62,16720038.2
Sucursal Centro,Coca Cola,2024,6,15035,83147761.47,54437045.36
Sucursal Centro,Fanta,2024,6,803,638810.78,414890.83
Sucursal Centro,Sprite,2024,6,4861,12175195.7,7389594.62
Sucursal Centro,7 Up,2024,6,5261,7736378.98,5885801.92
Sucursal Centro,Pepsi,2024,6,8780,30331807.11,23774153.8
Sucursal Sur,Coca Cola,2024,6,14726,77886375.75,49255541.44
Sucursal Sur,Fanta,2024,6,837,598320.61,433340.71
Sucursal Sur,Sprite,2024,6,5096,12970360.7,10234913.36
Sucursal Sur,7 Up,2024,6,5109,7247499.56,5494931.02
Sucursal Sur,Pepsi,2024,6,8269,26521357.04,16408969.53
