Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,Cabernet Sauvignon,2022,1,5838,27580987.06,17356117.86
Sucursal Sur,Merlot,2022,1,4055,12134841.56,7904203.84
Sucursal Sur,Pinot Noir,2022,1,4265,24919581.67,18537994.82
Sucursal Sur,Chardonnay,2022,1,5896,24912641.22,18010104.77
Sucursal Sur,Sauvignon Blanc,2022,1,3430,10827889.47,7059610.66
Sucursal Norte,Cabernet Sauvignon,2022,2,6248,29488596.39,22078846.57
Sucursal Norte,Merlot,2022,2,4159,13147628.69,8507311.64
Sucursal Norte,Pinot Noir,2022,2,4543,25299158.66,19842701.89
Sucursal Norte,Chardonnay,2022,2,5748,21985616.09,15863858.65
Sucursal Norte,Sauvignon Blanc,2022,2,3346,10542684.87,7036647.03
Sucursal Centro,Cabernet Sauvignon,2022,2,6418,29735488.62,19621884.7
Sucursal Centro,Merlot,2022,2,3734,11821386.65,7468893.69
Sucursal Centro,Pinot Noir,2022,2,4196,25436242.83,15275833.07
Sucursal Centro,Chardonnay,2022,2,5149,21004294.35,16503674.49
Sucursal Centro,Sauvignon Blanc,2022,2,3490,10827461.31,6933264.75
Sucursal Sur,Cabernet Sauvignon,2022,2,6149,27347165.74,17609541.44
Sucursal Sur,Merlot,2022,2,3933,12243350.98,7812524.84
Sucursal Sur,Pinot Noir,2022,2,4543,28445757.66,18171047.9
Sucursal Sur,Chardonnay,2022,2,5474,23393121.82,16768735.1
Sucursal Sur,Sauvignon Blanc,2022,2,3814,13073144.83,7882205.36
Sucursal Norte,Cabernet Sauvignon,2022,3,6604,27827020.86,20449559.33
Sucursal Norte,Merlot,2022,3,3871,10968826.26,8024129.06
Sucursal Norte,Pinot Noir,2022,3,4597,27277903.95,18822514.53
Sucursal Norte,Chardonnay,2022,3,5038,20845289.99,13966061.82
Sucursal Norte,Sauvignon Blanc,2022,3,3390,11615599.85,8888465.14
Sucursal Centro,Cabernet Sauvignon,2022,3,5637,23705176.4,16708448.58
Sucursal Centro,Merlot,2022,3,4254,13991620.72,10922708.45
Sucursal Centro,Pinot Noir,2022,3,4583,29677065.09,20221617.74
Sucursal Centro,Chardonnay,2022,3,5062,19901129.4,13425212.64
Sucursal Centro,Sauvignon Blanc,2022,3,3349,9594633.89,6486910.9
Sucursal Sur,Cabernet Sauvignon,2022,3,6046,26282975.04,18306776.79
Sucursal Sur,Merlot,2022,3,3745,12298248.69,9386618.83
Sucursal Sur,Pinot Noir,2022,3,3961,24055691.83,16290554.92
Sucursal Sur,Chardonnay,2022,3,5432,20825001.33,15984491.66
Sucursal Sur,Sauvignon Blanc,2022,3,3650,10712918.75,6558850.88
Sucursal Norte,Cabernet Sauvignon,2022,4,6195,27246159.62,18425124.83
Sucursal Norte,Merlot,2022,4,3669,10183577.9,6483359.96
Sucursal Norte,Pinot Noir,2022,4,4751,28209682.22,17866702.79
Sucursal Norte,Chardonnay,2022,4,5582,21813422.79,13308902.65
Sucursal Norte,Sauvignon Blanc,2022,4,3573,11966816.33,7832515.34
Sucursal Centro,Cabernet Sauvignon,2022,4,6419,28615461.16,21577601.29
Sucursal Centro,Merlot,2022,4,3632,10439420.48,7570696.1
Sucursal Centro,Pinot Noir,2022,4,4537,28138044.76,22461911.67
Sucursal Centro,Chardonnay,2022,4,5080,20021175.6,14829159.55
Sucursal Centro,Sauvignon Blanc,2022,4,3653,11703861.03,8395228.67
Sucursal Sur,Cabernet Sauvignon,2022,4,6020,28447473.4,18458040.83
Sucursal Sur,Merlot,2022,4,4371,13823138.22,9302079.97
Sucursal Sur,Pinot Noir,2022,4,4078,22914103.73,17767110.45
Sucursal Sur,Chardonnay,2022,4,5413,20258825.62,15575465.37
Sucursal Sur,Sauvignon Blanc,2022,4,3623,12457734.12,8036671.42
Sucursal Norte,Cabernet Sauvignon,2022,5,5732,25861231.49,15562100.6
Sucursal Norte,Merlot,2022,5,3672,10682882.7,6500776.72
Sucursal Norte,Pinot Noir,2022,5,3973,24630066.11,17328637.87
Sucursal Norte,Chardonnay,2022,5,5657,21447373.37,13448647.61
Sucursal Norte,Sauvignon Blanc,2022,5,3194,10952471.23,7565899.82
Sucursal Centro,Cabernet Sauvignon,2022,5,6258,29096243.31,21167334.27
Sucursal Centro,Merlot,2022,5,4374,13628800.11,9753530.41
Sucursal Centro,Pinot Noir,2022,5,4211,24453887.25,15260626.97
Sucursal Centro,Chardonnay,2022,5,5421,22149198.58,13323345.37
Sucursal Centro,Sauvignon Blanc,2022,5,3278,9988432.98,7372128.63
Sucursal Sur,Cabernet Sauvignon,2022,5,6274,26339499.87,16033991.6
Sucursal Sur,Merlot,2022,5,3655,10095152.38,6349615.56
Sucursal Sur,Pinot Noir,2022,5,4055,24091792.46,16358165.97
Sucursal Sur,Chardonnay,2022,5,5791,25093995.28,19147963.41
Sucursal Sur,Sauvignon Blanc,2022,5,3724,10788710.63,7851033.11
Sucursal Norte,Cabernet Sauvignon,2022,6,6338,28893983.27,21273024.91
Sucursal Norte,Merlot,2022,6,3947,12336646.43,9243124.99
Sucursal Norte,Pinot Noir,2022,6,4224,23773438.98,14840857.78
Sucursal Norte,Chardonnay,2022,6,5976,24779154.68,19030271.99
Sucursal Norte,Sauvignon Blanc,2022,6,3847,10976955.52,8266465.36
Sucursal Centro,Cabernet Sauvignon,2022,6,5574,23706757.02,14718071.66
Sucursal Centro,Merlot,2022,6,3682,10947096.75,8421596.34
Sucursal Centro,Pinot Noir,2022,6,4254,24785042.4,15217339.97
Sucursal Centro,Chardonnay,2022,6,5527,23175677.8,17215992.1
Sucursal Centro,Sauvignon Blanc,2022,6,3312,10480343.92,6323783.99
Sucursal Sur,Cabernet Sauvignon,2022,6,5746,22646080.69,13597596.18
Sucursal Sur,Merlot,2022,6,4098,13099137.77,8695754.57
Sucursal Sur,Pinot Noir,2022,6,4712,29074683.52,21035620.31
Sucursal Sur,Chardonnay,2022,6,5904,24929916.0,16421645.78
Sucursal Sur,Sauvignon Blanc,2022,6,3202,10743737.22,7393109.54
Sucursal Norte,Cabernet Sauvignon,2022,7,6592,27300462.84,16413282.26
Sucursal Norte,Merlot,2022,7,4300,12190990.54,9019191.71
Sucursal Norte,Pinot Noir,2022,7,4331,27067893.87,20424438.34
Sucursal Norte,Chardonnay,2022,7,5078,19906484.22,14490376.21
Sucursal Norte,Sauvignon Blanc,2022,7,3661,11440763.34,8435934.27
Sucursal Centro,Cabernet Sauvignon,2022,7,5556,23635177.12,15113587.65
Sucursal Centro,Merlot,2022,7,3600,10754836.95,8363027.63
Sucursal Centro,Pinot Noir,2022,7,3950,21170720.63,14112012.98
Sucursal Centro,Chardonnay,2022,7,5138,19804576.52,13706544.09
Sucursal Centro,Sauvignon Blanc,2022,7,3357,9705294.18,6879483.18
Sucursal Sur,Cabernet Sauvignon,2022,7,6637,29272158.03,18355812.06
Sucursal Sur,Merlot,2022,7,4184,12790219.49,9288553.29
Sucursal Sur,Pinot Noir,2022,7,4036,22510552.11,16822736.79
Sucursal Sur,Chardonnay,2022,7,5710,23702731.68,18372169.06
Sucursal Sur,Sauvignon Blanc,2022,7,3394,10713605.45,6718943.47
Sucursal Norte,Cabernet Sauvignon,2022,8,6303,25471297.79,15757987.44
Sucursal Norte,Merlot,2022,8,4279,11958376.93,8766424.15
Sucursal Norte,Pinot Noir,2022,8,4112,25019893.43,15982854.96
Sucursal Norte,Chardonnay,2022,8,5444,19991324.49,14437837.82
Sucursal Norte,Sauvignon Blanc,2022,8,3304,10324217.72,6283173.0
Sucursal Centro,Cabernet Sauvignon,2022,8,5713,25947776.07,18157733.4
Sucursal Centro,Merlot,2022,8,4225,12295762.37,8851202.13
Sucursal Centro,Pinot Noir,2022,8,4674,30339880.95,21006448.42
Sucursal Centro,Chardonnay,2022,8,5334,20109062.96,13952384.9
Sucursal Centro,Sauvignon Blanc,2022,8,3250,9734934.13,5959342.48
Sucursal Sur,Cabernet Sauvignon,2022,8,5548,22538611.58,15625121.14
Sucursal Sur,Merlot,2022,8,4208,12745674.0,10056372.82
Sucursal Sur,Pinot Noir,2022,8,4154,25504500.93,20308114.46
Sucursal Sur,Chardonnay,2022,8,5747,23463458.31,17839836.69
Sucursal Sur,Sauvignon Blanc,2022,8,3372,10247235.77,7667530.62
Sucursal Norte,Cabernet Sauvignon,2022,9,6319,25153341.49,17157954.85
Sucursal Norte,Merlot,2022,9,3877,12222337.79,9441019.58
Sucursal Norte,Pinot Noir,2022,9,4086,24117126.5,15017759.74
Sucursal Norte,Chardonnay,2022,9,5471,22250937.63,16684808.26
Sucursal Norte,Sauvignon Blanc,2022,9,3471,10016039.62,7670266.05
Sucursal Centro,Cabernet Sauvignon,2022,9,6432,29216523.97,19637560.15
Sucursal Centro,Merlot,2022,9,4373,12283444.45,8722562.33
Sucursal Centro,Pinot Noir,2022,9,3974,24056830.09,16093795.33
Sucursal Centro,Chardonnay,2022,9,5409,21502493.9,16054734.39
Sucursal Centro,Sauvignon Blanc,2022,9,3200,10297227.87,8047270.53
Sucursal Sur,Cabernet Sauvignon,2022,9,6254,24422406.04,19177373.51
Sucursal Sur,Merlot,2022,9,4263,12896698.47,9707793.29
Sucursal Sur,Pinot Noir,2022,9,4650,26380170.99,16071888.72
Sucursal Sur,Chardonnay,2022,9,5120,21811774.24,14449445.94
Sucursal Sur,Sauvignon Blanc,2022,9,3638,10995295.31,8331269.37
Sucursal Norte,Cabernet Sauvignon,2022,10,5630,26284767.86,19073797.41
Sucursal Norte,Merlot,2022,10,4132,12493736.78,8277277.1
Sucursal Norte,Pinot Noir,2022,10,4410,26796320.06,16419998.16
Sucursal Norte,Chardonnay,2022,10,5503,20730777.33,13400475.25
Sucursal Norte,Sauvignon Blanc,2022,10,3181,10039371.61,8017243.3
Sucursal Centro,Cabernet Sauvignon,2022,10,5614,25073945.32,19375840.77
Sucursal Centro,Merlot,2022,10,4393,12946245.58,8602125.21
Sucursal Centro,Pinot Noir,2022,10,4165,23145914.59,15347263.57
Sucursal Centro,Chardonnay,2022,10,5918,21486500.89,13454671.13
Sucursal Centro,Sauvignon Blanc,2022,10,3167,9528404.25,5904893.51
Sucursal Sur,Cabernet Sauvignon,2022,10,5638,22632341.67,16803702.7
Sucursal Sur,Merlot,2022,10,3666,11008215.38,7016569.62
Sucursal Sur,Pinot Noir,2022,10,4322,23476122.84,15553897.82
Sucursal Sur,Chardonnay,2022,10,5543,23421496.19,14133578.84
Sucursal Sur,Sauvignon Blanc,2022,10,3560,10429822.32,7629525.38
Sucursal Norte,Cabernet Sauvignon,2022,11,6274,26084228.18,20148536.55
Sucursal Norte,Merlot,2022,11,4335,13404252.39,9310748.79
Sucursal Norte,Pinot Noir,2022,11,4095,24479072.56,18073285.07
Sucursal Norte,Chardonnay,2022,11,5157,22682711.86,17059316.63
Sucursal Norte,Sauvignon Blanc,2022,11,3242,9925285.66,7319794.92
Sucursal Centro,Cabernet Sauvignon,2022,11,5842,24485329.84,16812632.53
Sucursal Centro,Merlot,2022,11,3607,11054467.89,6801403.6
Sucursal Centro,Pinot Noir,2022,11,4041,26176025.48,16584527.51
Sucursal Centro,Chardonnay,2022,11,5552,21671168.69,15981788.82
Sucursal Centro,Sauvignon Blanc,2022,11,3636,11479396.57,7745932.51
Sucursal Sur,Cabernet Sauvignon,2022,11,5544,24374924.05,17588159.32
Sucursal Sur,Merlot,2022,11,4125,13333005.08,9141273.22
Sucursal Sur,Pinot Noir,2022,11,4300,24556394.55,18898457.68
Sucursal Sur,Chardonnay,2022,11,5062,20022935.18,12615236.64
Sucursal Sur,Sauvignon Blanc,2022,11,3594,10599179.69,8051896.22
Sucursal Norte,Cabernet Sauvignon,2022,12,6593,29824390.85,22110971.64
Sucursal Norte,Merlot,2022,12,4037,11998274.02,8121485.11
Sucursal Norte,Pinot Noir,2022,12,4376,23856428.68,14792435.55
Sucursal Norte,Chardonnay,2022,12,5793,21543175.52,15479600.37
Sucursal Norte,Sauvignon Blanc,2022,12,3698,11963167.58,8330829.77
Sucursal Centro,Cabernet Sauvignon,2022,12,6205,26393450.7,19997060.92
Sucursal Centro,Merlot,2022,12,4331,13264219.33,8322865.04
Sucursal Centro,Pinot Noir,2022,12,4019,23638445.91,17460569.36
Sucursal Centro,Chardonnay,2022,12,5712,22196481.08,16719487.4
Sucursal Centro,Sauvignon Blanc,2022,12,3499,11228034.54,7599195.42
Sucursal Sur,Cabernet Sauvignon,2022,12,6028,25993299.73,16560835.31
Sucursal Sur,Merlot,2022,12,3767,11500275.79,8958113.74
Sucursal Sur,Pinot Noir,2022,12,4672,25668847.35,16991173.99
Sucursal Sur,Chardonnay,2022,12,5983,22373163.91,14718064.3
Sucursal Sur,Sauvignon Blanc,2022,12,3320,10902180.33,8257103.3
Sucursal Norte,Cabernet Sauvignon,2023,1,6050,33794428.98,25098824.94
Sucursal Norte,Merlot,2023,1,4375,15476284.3,12024021.6
Sucursal Norte,Pinot Noir,2023,1,5434,40778449.32,29762041.94
Sucursal Norte,Chardonnay,2023,1,5406,23822814.06,14777488.19
Sucursal Norte,Sauvignon Blanc,2023,1,3391,10753377.43,6879034.47
Sucursal Centro,Cabernet Sauvignon,2023,1,6207,29475330.29,18404588.53
Sucursal Centro,Merlot,2023,1,4173,14090807.7,9905858.08
Sucursal Centro,Pinot Noir,2023,1,4704,35273096.1,26582844.0
Sucursal Centro,Chardonnay,2023,1,6058,26633327.26,19517049.95
Sucursal Centro,Sauvignon Blanc,2023,1,3834,14369773.61,9620877.93
Sucursal Sur,Cabernet Sauvignon,2023,1,6780,33180715.11,21041780.19
Sucursal Sur,Merlot,2023,1,3994,13286736.83,9539017.4
Sucursal Sur,Pinot Noir,2023,1,5199,36459295.43,23437333.07
Sucursal Sur,Chardonnay,2023,1,6343,29596551.12,22631125.53
Sucursal Sur,Sauvignon Blanc,2023,1,3422,12916594.42,9591941.84
Sucursal Norte,Cabernet Sauvignon,2023,2,6156,29337965.28,19827493.71
Sucursal Norte,Merlot,2023,2,3825,13648359.58,8922591.5
Sucursal Norte,Pinot Noir,2023,2,5604,46180162.5,30676245.05
Sucursal Norte,Chardonnay,2023,2,6496,30916840.13,24166692.1
Sucursal Norte,Sauvignon Blanc,2023,2,3707,12393438.63,8530592.22
Sucursal Centro,Cabernet Sauvignon,2023,2,6112,31493942.86,22954281.94
Sucursal Centro,Merlot,2023,2,3738,13171969.6,9062902.11
Sucursal Centro,Pinot Noir,2023,2,4852,36291971.47,25842084.25
Sucursal Centro,Chardonnay,2023,2,6081,26954526.62,18814001.81
Sucursal Centro,Sauvignon Blanc,2023,2,3239,11617284.64,7827993.0
Sucursal Sur,Cabernet Sauvignon,2023,2,6680,32213442.55,20710439.79
Sucursal Sur,Merlot,2023,2,3639,13206212.59,7967687.1
Sucursal Sur,Pinot Noir,2023,2,5311,38751593.77,29740641.97
Sucursal Sur,Chardonnay,2023,2,6075,29506649.94,23462101.04
Sucursal Sur,Sauvignon Blanc,2023,2,3243,11877243.67,8581262.48
Sucursal Norte,Cabernet Sauvignon,2023,3,6910,37008626.57,28246844.68
Sucursal Norte,Merlot,2023,3,3959,13532355.12,10048462.61
Sucursal Norte,Pinot Noir,2023,3,4925,41083233.73,30535366.84
Sucursal Norte,Chardonnay,2023,3,6421,33446290.59,24122946.22
Sucursal Norte,Sauvignon Blanc,2023,3,3695,12520893.68,8611782.56
Sucursal Centro,Cabernet Sauvignon,2023,3,6432,34739029.9,25719379.43
Sucursal Centro,Merlot,2023,3,4167,14164181.75,9634004.6
Sucursal Centro,Pinot Noir,2023,3,5640,45340295.74,32471467.45
Sucursal Centro,Chardonnay,2023,3,5644,26854038.7,19582481.75
Sucursal Centro,Sauvignon Blanc,2023,3,3418,10884283.37,8247485.23
Sucursal Sur,Cabernet Sauvignon,2023,3,6175,32771232.26,20337481.76
Sucursal Sur,Merlot,2023,3,3679,13424352.65,10130373.58
Sucursal Sur,Pinot Noir,2023,3,5589,39917567.65,28580058.06
Sucursal Sur,Chardonnay,2023,3,6475,28823363.4,19768427.8
Sucursal Sur,Sauvignon Blanc,2023,3,3154,10773209.47,6583571.76
Sucursal Norte,Cabernet Sauvignon,2023,4,6626,34841109.44,27726771.61
Sucursal Norte,Merlot,2023,4,3702,12948995.24,9183468.61
Sucursal Norte,Pinot Noir,2023,4,5470,38876837.97,24886869.05
Sucursal Norte,Chardonnay,2023,4,5462,25368374.35,19462775.6
Sucursal Norte,Sauvignon Blanc,2023,4,3280,11346547.45,8388076.12
Sucursal Centro,Cabernet Sauvignon,2023,4,6712,37723674.54,25719537.86
Sucursal Centro,Merlot,2023,4,3949,14263117.14,10502829.44
Sucursal Centro,Pinot Noir,2023,4,5544,44390636.83,30532626.63
Sucursal Centro,Chardonnay,2023,4,6328,30418601.97,23372822.07
Sucursal Centro,Sauvignon Blanc,2023,4,3202,10244609.79,7082915.59
Sucursal Sur,Cabernet Sauvignon,2023,4,7129,34181841.35,20555195.12
Sucursal Sur,Merlot,2023,4,4246,14969752.81,11591067.29
Sucursal Sur,Pinot Noir,2023,4,5153,41925856.64,26632828.55
Sucursal Sur,Chardonnay,2023,4,5545,29488423.66,21675027.49
Sucursal Sur,Sauvignon Blanc,2023,4,3278,12267484.22,9084870.54
Sucursal Norte,Cabernet Sauvignon,2023,5,7219,37976481.34,23962553.68
Sucursal Norte,Merlot,2023,5,4352,13688550.35,9362038.02
Sucursal Norte,Pinot Noir,2023,5,5088,40305615.17,28501611.94
Sucursal Norte,Chardonnay,2023,5,5708,24903259.07,19257368.68
Sucursal Norte,Sauvignon Blanc,2023,5,3356,11851409.32,8074954.97
Sucursal Centro,Cabernet Sauvignon,2023,5,7011,33414682.39,24557170.44
Sucursal Centro,Merlot,2023,5,4245,15256007.05,10356098.65
Sucursal Centro,Pinot Noir,2023,5,4740,32867194.73,25254666.6
Sucursal Centro,Chardonnay,2023,5,5780,30720406.18,22995394.02
Sucursal Centro,Sauvignon Blanc,2023,5,3397,12816692.32,8180467.57
Sucursal Sur,Cabernet Sauvignon,2023,5,6598,32155764.65,23599758.0
Sucursal Sur,Merlot,2023,5,4251,14798927.59,10015518.55
Sucursal Sur,Pinot Noir,2023,5,4876,37647956.86,27018392.83
Sucursal Sur,Chardonnay,2023,5,5594,27017594.21,17358002.72
Sucursal Sur,Sauvignon Blanc,2023,5,3721,12413191.61,9652165.5
Sucursal Norte,Cabernet Sauvignon,2023,6,6581,35692554.41,27760449.25
Sucursal Norte,Merlot,2023,6,4137,14477242.65,9474022.88
Sucursal Norte,Pinot Noir,2023,6,5660,45214154.41,32803869.25
Sucursal Norte,Chardonnay,2023,6,5875,27979513.62,20286592.61
Sucursal Norte,Sauvignon Blanc,2023,6,3185,10087295.09,7956038.66
Sucursal Centro,Cabernet Sauvignon,2023,6,6466,31375484.63,22930498.28
Sucursal Centro,Merlot,2023,6,3970,13201261.83,9451149.67
Sucursal Centro,Pinot Noir,2023,6,4858,34448976.76,21478484.23
Sucursal Centro,Chardonnay,2023,6,6353,30143094.53,23094218.83
Sucursal Centro,Sauvignon Blanc,2023,6,3617,12845079.17,8774358.77
Sucursal Sur,Cabernet Sauvignon,2023,6,7284,35970850.6,26157581.95
Sucursal Sur,Merlot,2023,6,4125,14499245.45,9173943.36
Sucursal Sur,Pinot Noir,2023,6,5570,39243676.52,30903230.52
Sucursal Sur,Chardonnay,2023,6,5468,24804782.61,15811850.52
Sucursal Sur,Sauvignon Blanc,2023,6,3297,11757265.22,7495860.5
Sucursal Norte,Cabernet Sauvignon,2023,7,6397,29872519.29,23659199.55
Sucursal Norte,Merlot,2023,7,3941,12362461.24,9454859.32
Sucursal Norte,Pinot Noir,2023,7,5108,38078893.57,29513583.89
Sucursal Norte,Chardonnay,2023,7,5875,31009129.81,24182922.86
Sucursal Norte,Sauvignon Blanc,2023,7,3221,11344681.65,7285018.52
Sucursal Centro,Cabernet Sauvignon,2023,7,6932,36762490.16,27459651.2
Sucursal Centro,Merlot,2023,7,3724,13139049.36,10214248.63
Sucursal Centro,Pinot Noir,2023,7,4995,36200925.04,22531027.73
Sucursal Centro,Chardonnay,2023,7,5469,27275437.64,21779233.18
Sucursal Centro,Sauvignon Blanc,2023,7,3310,10999905.92,7910810.1
Sucursal Sur,Cabernet Sauvignon,2023,7,6649,37447777.23,28702226.16
Sucursal Sur,Merlot,2023,7,3975,12600513.9,9279074.84
Sucursal Sur,Pinot Noir,2023,7,5031,36039048.97,23246846.96
Sucursal Sur,Chardonnay,2023,7,5911,26675354.94,21251399.57
Sucursal Sur,Sauvignon Blanc,2023,7,3243,10772912.83,8442017.46
Sucursal Norte,Cabernet Sauvignon,2023,8,7290,40359445.14,30048920.72
Sucursal Norte,Merlot,2023,8,4079,14671494.68,8874403.11
Sucursal Norte,Pinot Noir,2023,8,4710,38661026.68,26450560.07
Sucursal Norte,Chardonnay,2023,8,5617,26584415.7,18185756.1
Sucursal Norte,Sauvignon Blanc,2023,8,3458,12829014.57,10228994.98
Sucursal Centro,Cabernet Sauvignon,2023,8,7257,34170802.79,27327725.49
Sucursal Centro,Merlot,2023,8,4164,13399407.58,10549354.11
Sucursal Centro,Pinot Noir,2023,8,4796,34208620.83,23175650.43
Sucursal Centro,Chardonnay,2023,8,5529,27467139.85,17269892.87
Sucursal Centro,Sauvignon Blanc,2023,8,3397,10748996.08,8476190.17
Sucursal Sur,Cabernet Sauvignon,2023,8,7315,38828402.76,26515822.42
Sucursal Sur,Merlot,2023,8,4315,14533216.1,9963555.29
Sucursal Sur,Pinot Noir,2023,8,5156,43075442.59,31153263.14
Sucursal Sur,Chardonnay,2023,8,6412,33074819.63,24217804.88
Sucursal Sur,Sauvignon Blanc,2023,8,3174,11892106.84,8621868.8
Sucursal Norte,Cabernet Sauvignon,2023,9,6947,32979678.07,23053911.05
Sucursal Norte,Merlot,2023,9,3913,14153064.13,10062821.43
Sucursal Norte,Pinot Noir,2023,9,5084,36345570.06,27120863.98
Sucursal Norte,Chardonnay,2023,9,6390,29290229.92,20114050.63
Sucursal Norte,Sauvignon Blanc,2023,9,3777,12760422.19,9905830.55
Sucursal Centro,Cabernet Sauvignon,2023,9,6540,31757804.33,24248422.57
Sucursal Centro,Merlot,2023,9,4257,14085479.91,9769217.68
Sucursal Centro,Pinot Noir,2023,9,4923,35994564.02,21830557.23
Sucursal Centro,Chardonnay,2023,9,5398,24988200.08,15507377.46
Sucursal Centro,Sauvignon Blanc,2023,9,3443,10734617.29,6499600.95
Sucursal Sur,Cabernet Sauvignon,2023,9,6868,34682282.87,23797909.66
Sucursal Sur,Merlot,2023,9,4295,12908750.01,8698814.2
Sucursal Sur,Pinot Noir,2023,9,4711,38038865.22,30205733.27
Sucursal Sur,Chardonnay,2023,9,5913,31284195.1,20339632.26
Sucursal Sur,Sauvignon Blanc,2023,9,3699,13186848.7,9163747.56
Sucursal Norte,Cabernet Sauvignon,2023,10,7308,41298077.25,25571768.9
Sucursal Norte,Merlot,2023,10,4065,13461202.48,9820445.1
Sucursal Norte,Pinot Noir,2023,10,5670,43919254.0,29273819.95
Sucursal Norte,Chardonnay,2023,10,6521,30879952.11,22999430.04
Sucursal Norte,Sauvignon Blanc,2023,10,3693,12907751.13,9364802.17
Sucursal Centro,Cabernet Sauvignon,2023,10,6642,32324926.55,23313889.13
Sucursal Centro,Merlot,2023,10,4114,14656379.91,9055944.09
Sucursal Centro,Pinot Noir,2023,10,5311,39945601.46,30396784.25
Sucursal Centro,Chardonnay,2023,10,6136,27594687.31,18056927.19
Sucursal Centro,Sauvignon Blanc,2023,10,3315,12375391.21,9278459.81
Sucursal Sur,Cabernet Sauvignon,2023,10,6989,36513898.6,27156892.01
Sucursal Sur,Merlot,2023,10,4118,12508464.73,8277320.9
Sucursal Sur,Pinot Noir,2023,10,5630,46945606.2,33053579.68
Sucursal Sur,Chardonnay,2023,10,5905,27420810.45,18305879.58
Sucursal Sur,Sauvignon Blanc,2023,10,3186,11949606.92,7740563.18
Sucursal Norte,Cabernet Sauvignon,2023,11,6643,37595347.03,27701329.67
Sucursal Norte,Merlot,2023,11,3982,11926256.66,8640442.61
Sucursal Norte,Pinot Noir,2023,11,4928,38666169.33,28393969.13
Sucursal Norte,Chardonnay,2023,11,6582,28727479.82,22591089.8
Sucursal Norte,Sauvignon Blanc,2023,11,3654,11860484.3,8777941.39
Sucursal Centro,Cabernet Sauvignon,2023,11,6843,36318598.59,24619705.1
Sucursal Centro,Merlot,2023,11,3972,12368191.87,7500672.96
Sucursal Centro,Pinot Noir,2023,11,5201,41007329.86,25430791.92
Sucursal Centro,Chardonnay,2023,11,6293,27869508.74,19401858.29
Sucursal Centro,Sauvignon Blanc,2023,11,3452,12682898.38,8676808.65
Sucursal Sur,Cabernet Sauvignon,2023,11,6660,34073256.67,25063151.44
Sucursal Sur,Merlot,2023,11,4055,14274076.93,9112566.01
Sucursal Sur,Pinot Noir,2023,11,5671,42500052.54,28806131.44
Sucursal Sur,Chardonnay,2023,11,6354,31398047.48,22238100.73
Sucursal Sur,Sauvignon Blanc,2023,11,3692,11740473.6,8401089.83
Sucursal Norte,Cabernet Sauvignon,2023,12,6062,32370146.63,24788488.13
Sucursal Norte,Merlot,2023,12,3602,12676800.71,8534877.23
Sucursal Norte,Pinot Noir,2023,12,5574,41882273.03,28836659.12
Sucursal Norte,Chardonnay,2023,12,6329,33436112.32,22889176.33
Sucursal Norte,Sauvignon Blanc,2023,12,3302,11720000.35,8586744.21
Sucursal Centro,Cabernet Sauvignon,2023,12,6302,34700099.95,27703262.27
Sucursal Centro,Merlot,2023,12,4376,13880809.05,10288461.8
Sucursal Centro,Pinot Noir,2023,12,5589,45474990.65,33473863.16
Sucursal Centro,Chardonnay,2023,12,6468,32649112.14,23358538.52
Sucursal Centro,Sauvignon Blanc,2023,12,3717,12061561.86,7748287.83
Sucursal Sur,Cabernet Sauvignon,2023,12,6532,34779636.18,25983400.12
Sucursal Sur,Merlot,2023,12,4246,13156836.97,10394201.37
Sucursal Sur,Pinot Noir,2023,12,5430,38771728.34,24423539.66
Sucursal Sur,Chardonnay,2023,12,6125,28435387.36,17532032.4
Sucursal Sur,Sauvignon Blanc,2023,12,3707,14109300.27,11001142.0
Sucursal Norte,Cabernet Sauvignon,2024,1,7239,40937697.96,31597965.6
Sucursal Norte,Merlot,2024,1,3856,13837716.71,9549869.84
Sucursal Norte,Pinot Noir,2024,1,6616,61911273.67,47625391.35
Sucursal Norte,Chardonnay,2024,1,6364,39947063.24,31036167.84
Sucursal Norte,Sauvignon Blanc,2024,1,3405,12511142.52,8973000.3
Sucursal Centro,Cabernet Sauvignon,2024,1,6982,41999481.41,27688401.9
Sucursal Centro,Merlot,2024,1,4165,16578880.65,12522613.8
Sucursal Centro,Pinot Noir,2024,1,5845,64231170.3,51008837.39
Sucursal Centro,Chardonnay,2024,1,6835,38398649.46,28858483.23
Sucursal Centro,Sauvignon Blanc,2024,1,3333,13383707.33,8852718.7
Sucursal Sur,Cabernet Sauvignon,2024,1,7487,47594297.43,33668213.17
Sucursal Sur,Merlot,2024,1,4202,14759128.17,10830147.62
Sucursal Sur,Pinot Noir,2024,1,5751,53210926.67,41493226.03
Sucursal Sur,Chardonnay,2024,1,7031,40314895.27,26375212.13
Sucursal Sur,Sauvignon Blanc,2024,1,3311,12823599.61,9895630.04
Sucursal Norte,Cabernet Sauvignon,2024,2,7989,50441009.72,31468503.73
Sucursal Norte,Merlot,2024,2,4047,14738490.78,11710475.74
Sucursal Norte,Pinot Noir,2024,2,6403,62005127.1,47456298.51
Sucursal Norte,Chardonnay,2024,2,6636,40817628.31,25664414.13
Sucursal Norte,Sauvignon Blanc,2024,2,3457,14358497.36,11371876.31
Sucursal Centro,Cabernet Sauvignon,2024,2,7497,43275632.33,31599749.81
